evaluations raw_y
3468 -6555.0000000000
3631 -6513.0000000000
3656 -5997.0000000000
3694 -5556.0000000000
3817 -5520.0000000000
3833 -5445.0000000000
3922 -5066.0000000000
4053 -4669.0000000000
4056 -4661.0000000000
4088 -3952.0000000000
4527 -3864.0000000000
4530 -3525.0000000000
4599 -3423.0000000000
4734 -3372.0000000000
4743 -3262.0000000000
4803 -2667.0000000000
5100 -4365.0000000000
evaluations raw_y
1 -32115.0000000000
2 -32073.0000000000
3 -31877.0000000000
8 -31583.0000000000
108 -31555.0000000000
152 -30953.0000000000
166 -30758.0000000000
172 -29342.0000000000
301 -29132.0000000000
310 -28826.0000000000
312 -27620.0000000000
536 -27396.0000000000
579 -26948.0000000000
584 -26641.0000000000
706 -25589.0000000000
752 -24708.0000000000
814 -22376.0000000000
940 -21800.0000000000
1036 -21131.0000000000
1080 -20933.0000000000
1230 -20669.0000000000
1267 -20388.0000000000
1338 -20317.0000000000
1377 -19919.0000000000
1418 -19071.0000000000
1511 -15984.0000000000
1839 -15239.0000000000
1954 -12589.0000000000
2208 -11721.0000000000
2320 -11077.0000000000
2423 -10908.0000000000
2559 -8807.0000000000
2934 -8415.0000000000
3210 -7667.0000000000
3302 -7664.0000000000
3321 -6788.0000000000
3460 -6133.0000000000
3645 -6104.0000000000
3753 -5952.0000000000
3774 -5710.0000000000
3838 -5517.0000000000
3906 -5416.0000000000
4016 -5159.0000000000
4061 -4992.0000000000
4075 -4958.0000000000
4094 -4849.0000000000
4138 -4686.0000000000
4223 -4666.0000000000
4248 -4599.0000000000
4377 -4534.0000000000
4411 -4511.0000000000
4440 -4190.0000000000
4670 -3943.0000000000
4671 -3441.0000000000
4947 -3335.0000000000
5100 -4207.0000000000
evaluations raw_y
1 -31884.0000000000
7 -31730.0000000000
44 -31695.0000000000
59 -31667.0000000000
66 -31597.0000000000
164 -31387.0000000000
166 -29195.0000000000
184 -29146.0000000000
236 -27810.0000000000
325 -27495.0000000000
364 -27145.0000000000
438 -27110.0000000000
473 -27068.0000000000
483 -26578.0000000000
533 -26284.0000000000
603 -26045.0000000000
608 -25997.0000000000
670 -24577.0000000000
706 -24003.0000000000
786 -23842.0000000000
836 -23322.0000000000
1062 -22871.0000000000
1069 -22784.0000000000
1202 -21872.0000000000
1251 -21845.0000000000
1354 -20391.0000000000
1363 -20109.0000000000
1508 -18913.0000000000
1807 -17065.0000000000
2008 -16915.0000000000
2016 -16154.0000000000
2042 -14360.0000000000
2208 -14136.0000000000
2266 -14109.0000000000
2315 -13765.0000000000
2430 -13024.0000000000
2445 -12995.0000000000
2582 -11110.0000000000
2716 -9817.0000000000
2911 -8996.0000000000
3156 -8982.0000000000
3182 -8176.0000000000
3367 -8175.0000000000
3458 -8167.0000000000
3480 -7846.0000000000
3511 -7613.0000000000
3598 -7463.0000000000
3755 -7440.0000000000
3763 -7020.0000000000
3922 -6972.0000000000
3927 -6544.0000000000
4052 -5977.0000000000
4069 -5628.0000000000
4246 -5593.0000000000
4354 -5482.0000000000
4504 -5058.0000000000
4556 -4865.0000000000
4621 -4825.0000000000
4669 -4568.0000000000
4807 -4505.0000000000
4829 -4286.0000000000
4845 -4011.0000000000
5100 -5441.0000000000
evaluations raw_y
1 -31912.0000000000
2 -31835.0000000000
8 -31800.0000000000
12 -31646.0000000000
26 -31541.0000000000
154 -30891.0000000000
164 -29195.0000000000
303 -28341.0000000000
455 -27068.0000000000
575 -26934.0000000000
666 -25190.0000000000
851 -24252.0000000000
944 -24001.0000000000
1025 -23573.0000000000
1080 -21810.0000000000
1129 -21305.0000000000
1213 -20850.0000000000
1293 -20639.0000000000
1352 -19946.0000000000
1579 -19412.0000000000
1611 -18434.0000000000
1655 -18252.0000000000
1666 -17866.0000000000
1691 -16443.0000000000
1821 -14183.0000000000
1918 -13911.0000000000
2000 -13250.0000000000
2152 -13089.0000000000
2291 -13035.0000000000
2295 -12910.0000000000
2296 -11812.0000000000
2327 -11561.0000000000
2417 -11274.0000000000
2455 -10780.0000000000
2530 -10713.0000000000
2563 -10308.0000000000
2601 -9946.0000000000
2719 -9939.0000000000
2752 -9691.0000000000
2754 -7622.0000000000
2959 -7448.0000000000
3022 -7440.0000000000
3153 -7309.0000000000
3157 -6651.0000000000
3175 -6342.0000000000
3184 -5881.0000000000
3222 -5761.0000000000
3352 -4976.0000000000
3514 -4902.0000000000
3584 -4176.0000000000
3625 -3782.0000000000
3795 -3437.0000000000
3877 -3331.0000000000
4072 -3135.0000000000
4101 -2794.0000000000
4140 -2600.0000000000
4246 -2359.0000000000
4354 -2280.0000000000
4545 -1655.0000000000
4721 -1556.0000000000
5100 -2937.0000000000
evaluations raw_y
1 -32003.0000000000
2 -31982.0000000000
3 -31667.0000000000
19 -31569.0000000000
44 -31506.0000000000
156 -30329.0000000000
222 -30113.0000000000
244 -29588.0000000000
320 -28425.0000000000
448 -27990.0000000000
462 -27220.0000000000
482 -26668.0000000000
489 -25995.0000000000
532 -25974.0000000000
660 -25595.0000000000
769 -25518.0000000000
881 -25350.0000000000
933 -24799.0000000000
938 -23889.0000000000
972 -21449.0000000000
1203 -20230.0000000000
1204 -19168.0000000000
1222 -18621.0000000000
1468 -17790.0000000000
1667 -14636.0000000000
1843 -14601.0000000000
1920 -13544.0000000000
1938 -11996.0000000000
2114 -11582.0000000000
2252 -10958.0000000000
2256 -10171.0000000000
2337 -9283.0000000000
2483 -8817.0000000000
2558 -8581.0000000000
2738 -8420.0000000000
2769 -8379.0000000000
2790 -8049.0000000000
2825 -7822.0000000000
2851 -7752.0000000000
2860 -6928.0000000000
3028 -6792.0000000000
3149 -6608.0000000000
3184 -6272.0000000000
3198 -6243.0000000000
3301 -6137.0000000000
3302 -5811.0000000000
3303 -5644.0000000000
3318 -5075.0000000000
3473 -4654.0000000000
3490 -4569.0000000000
3610 -4151.0000000000
3667 -4113.0000000000
3682 -3958.0000000000
3753 -3322.0000000000
4024 -2798.0000000000
4109 -2254.0000000000
4309 -2068.0000000000
4366 -1974.0000000000
4518 -1816.0000000000
4566 -1793.0000000000
4567 -1556.0000000000
4574 -1452.0000000000
4708 -1309.0000000000
4784 -1302.0000000000
4829 -1251.0000000000
4918 -1218.0000000000
5039 -1163.0000000000
5100 -1309.0000000000
evaluations raw_y
1 -31982.0000000000
8 -31793.0000000000
13 -31716.0000000000
14 -31695.0000000000
77 -31625.0000000000
110 -31597.0000000000
152 -30469.0000000000
158 -27172.0000000000
303 -27053.0000000000
313 -27004.0000000000
392 -26206.0000000000
460 -26108.0000000000
514 -25786.0000000000
534 -25113.0000000000
660 -23762.0000000000
764 -23413.0000000000
1001 -22628.0000000000
1059 -20672.0000000000
1318 -20468.0000000000
1358 -18726.0000000000
1721 -17455.0000000000
1754 -17053.0000000000
1966 -17002.0000000000
1979 -14915.0000000000
2015 -14743.0000000000
2150 -14729.0000000000
2193 -13928.0000000000
2262 -13360.0000000000
2267 -11544.0000000000
2489 -10491.0000000000
2500 -10202.0000000000
2561 -10111.0000000000
2707 -9772.0000000000
2714 -9394.0000000000
2856 -8964.0000000000
2863 -8710.0000000000
2911 -8668.0000000000
2951 -7946.0000000000
3013 -7685.0000000000
3034 -7188.0000000000
3192 -7077.0000000000
3193 -6880.0000000000
3210 -6175.0000000000
3251 -5736.0000000000
3490 -5664.0000000000
3514 -5527.0000000000
3543 -3925.0000000000
3753 -3624.0000000000
3824 -3154.0000000000
3867 -3067.0000000000
3957 -2983.0000000000
3993 -2873.0000000000
4077 -2647.0000000000
4118 -2612.0000000000
4212 -2464.0000000000
4242 -2415.0000000000
4248 -2198.0000000000
4388 -2169.0000000000
4409 -2168.0000000000
4461 -1409.0000000000
4575 -1184.0000000000
4903 -1043.0000000000
5100 -1805.0000000000
evaluations raw_y
1 -31933.0000000000
4 -31905.0000000000
7 -31716.0000000000
26 -31632.0000000000
41 -31450.0000000000
152 -29995.0000000000
190 -29685.0000000000
210 -28223.0000000000
378 -28000.0000000000
410 -26711.0000000000
455 -26704.0000000000
523 -26536.0000000000
592 -26312.0000000000
616 -26011.0000000000
619 -25444.0000000000
708 -24954.0000000000
736 -24239.0000000000
765 -23498.0000000000
853 -23492.0000000000
978 -23106.0000000000
989 -22251.0000000000
1035 -22042.0000000000
1108 -22035.0000000000
1202 -21363.0000000000
1232 -19508.0000000000
1482 -18926.0000000000
1627 -18668.0000000000
1681 -18443.0000000000
1689 -18431.0000000000
1760 -17246.0000000000
1836 -17230.0000000000
1882 -17199.0000000000
1889 -17198.0000000000
1916 -17099.0000000000
1953 -17083.0000000000
1981 -17066.0000000000
2002 -16406.0000000000
2014 -15056.0000000000
2117 -14879.0000000000
2183 -14482.0000000000
2227 -13258.0000000000
2272 -13146.0000000000
2475 -13034.0000000000
2488 -12564.0000000000
2587 -11858.0000000000
2609 -11773.0000000000
2685 -11561.0000000000
2839 -11543.0000000000
2875 -9379.0000000000
3243 -9184.0000000000
3250 -7475.0000000000
3468 -7342.0000000000
3530 -6606.0000000000
3861 -6577.0000000000
3939 -5819.0000000000
4215 -5695.0000000000
4259 -5420.0000000000
4410 -5182.0000000000
4514 -4510.0000000000
4884 -4315.0000000000
5088 -4196.0000000000
5100 -4730.0000000000
