evaluations raw_y
1 -31800.0000000000
13 -31744.0000000000
14 -31541.0000000000
106 -31506.0000000000
110 -30602.0000000000
136 -29854.0000000000
154 -29447.0000000000
208 -29349.0000000000
260 -27115.0000000000
310 -26234.0000000000
331 -25661.0000000000
370 -24667.0000000000
491 -24191.0000000000
509 -22826.0000000000
646 -22510.0000000000
716 -22153.0000000000
759 -21755.0000000000
822 -20800.0000000000
901 -19365.0000000000
1054 -18912.0000000000
1104 -18268.0000000000
1131 -18163.0000000000
1141 -17604.0000000000
1166 -17498.0000000000
1201 -16574.0000000000
1306 -15011.0000000000
1329 -14956.0000000000
1455 -14865.0000000000
1512 -14483.0000000000
1557 -14366.0000000000
1570 -13752.0000000000
1673 -11708.0000000000
1835 -11687.0000000000
1848 -11205.0000000000
1853 -11036.0000000000
1918 -10727.0000000000
1994 -9881.0000000000
2006 -9839.0000000000
2062 -9519.0000000000
2215 -9301.0000000000
2217 -8993.0000000000
2225 -8939.0000000000
2254 -8604.0000000000
2332 -8468.0000000000
2399 -7950.0000000000
2449 -7762.0000000000
2503 -7688.0000000000
2521 -7439.0000000000
2610 -7117.0000000000
2624 -6984.0000000000
2702 -6549.0000000000
2712 -6452.0000000000
2804 -6438.0000000000
2935 -6220.0000000000
2975 -5960.0000000000
2985 -5476.0000000000
3026 -5454.0000000000
3072 -5441.0000000000
3107 -5426.0000000000
3154 -5162.0000000000
3171 -5072.0000000000
3187 -5000.0000000000
3287 -4126.0000000000
3373 -4119.0000000000
3426 -4064.0000000000
3435 -3679.0000000000
3530 -3677.0000000000
3586 -3665.0000000000
3628 -3566.0000000000
3640 -3377.0000000000
3659 -3327.0000000000
3742 -3321.0000000000
3761 -3074.0000000000
3809 -3042.0000000000
3935 -2957.0000000000
3937 -2587.0000000000
4175 -2546.0000000000
4203 -2126.0000000000
4314 -2055.0000000000
4360 -1748.0000000000
4453 -1609.0000000000
4514 -1504.0000000000
4549 -1468.0000000000
4606 -1433.0000000000
4614 -1384.0000000000
4631 -1377.0000000000
4671 -1197.0000000000
4710 -1174.0000000000
4718 -1055.0000000000
4789 -1041.0000000000
4832 -776.0000000000
4989 -637.0000000000
5000 -1393.0000000000
