evaluations raw_y
1 -32059.0000000000
2 -31947.0000000000
6 -31842.0000000000
11 -31835.0000000000
12 -31681.0000000000
48 -31212.0000000000
54 -28621.0000000000
66 -28111.0000000000
81 -28006.0000000000
95 -26738.0000000000
132 -26346.0000000000
156 -26107.0000000000
187 -26016.0000000000
210 -23740.0000000000
241 -19289.0000000000
312 -18296.0000000000
340 -18282.0000000000
349 -17392.0000000000
362 -17329.0000000000
363 -15198.0000000000
443 -14396.0000000000
485 -13469.0000000000
544 -13280.0000000000
571 -12483.0000000000
587 -11670.0000000000
610 -11593.0000000000
641 -11579.0000000000
649 -9888.0000000000
687 -9359.0000000000
689 -8851.0000000000
702 -5624.0000000000
773 -5456.0000000000
810 -4833.0000000000
816 -4083.0000000000
859 -3859.0000000000
891 -3655.0000000000
925 -3233.0000000000
983 -2522.0000000000
1051 -2510.0000000000
1102 -2417.0000000000
1125 -2235.0000000000
1187 -2158.0000000000
1205 -2154.0000000000
1227 -2121.0000000000
1235 -2041.0000000000
1251 -1925.0000000000
1271 -1851.0000000000
1281 -1835.0000000000
1283 -1821.0000000000
1324 -1492.0000000000
1383 -1368.0000000000
1408 -1361.0000000000
1417 -1340.0000000000
1441 -1276.0000000000
1454 -1221.0000000000
1490 -1144.0000000000
1513 -1008.0000000000
1537 -993.0000000000
1555 -965.0000000000
1576 -828.0000000000
1594 -786.0000000000
1610 -772.0000000000
1613 -624.0000000000
1708 -533.0000000000
1739 -530.0000000000
1746 -487.0000000000
1751 -443.0000000000
1765 -407.0000000000
1769 -330.0000000000
1789 -226.0000000000
1807 -212.0000000000
1819 -130.0000000000
1859 -85.0000000000
1886 -17.0000000000
1913 3.0000000000
2090 4.0000000000
2271 5.0000000000
2736 6.0000000000
4330 7.0000000000
5000 -14.0000000000
evaluations raw_y
1 -31653.0000000000
5 -31429.0000000000
60 -31247.0000000000
66 -31183.0000000000
72 -30925.0000000000
76 -30562.0000000000
83 -29917.0000000000
102 -29574.0000000000
121 -28609.0000000000
165 -27754.0000000000
191 -27123.0000000000
220 -25808.0000000000
272 -24798.0000000000
288 -23785.0000000000
321 -22241.0000000000
338 -21712.0000000000
379 -21642.0000000000
419 -21495.0000000000
427 -20535.0000000000
441 -19928.0000000000
482 -17895.0000000000
530 -16903.0000000000
560 -16586.0000000000
561 -16571.0000000000
571 -16047.0000000000
597 -16019.0000000000
598 -15754.0000000000
605 -15508.0000000000
612 -15013.0000000000
619 -14864.0000000000
635 -13821.0000000000
652 -12939.0000000000
684 -12821.0000000000
693 -12788.0000000000
709 -12528.0000000000
721 -11989.0000000000
760 -11240.0000000000
775 -9887.0000000000
802 -9341.0000000000
804 -9283.0000000000
814 -8557.0000000000
881 -7393.0000000000
885 -6848.0000000000
916 -6588.0000000000
945 -6560.0000000000
946 -6504.0000000000
956 -6160.0000000000
993 -6153.0000000000
1021 -6125.0000000000
1026 -5809.0000000000
1039 -5669.0000000000
1085 -5550.0000000000
1092 -5496.0000000000
1097 -5271.0000000000
1121 -4634.0000000000
1166 -4599.0000000000
1217 -4067.0000000000
1320 -4039.0000000000
1329 -3950.0000000000
1342 -3870.0000000000
1388 -3809.0000000000
1393 -3779.0000000000
1407 -3641.0000000000
1420 -3620.0000000000
1481 -3605.0000000000
1486 -3303.0000000000
1587 -3282.0000000000
1595 -3135.0000000000
1650 -3051.0000000000
1662 -2967.0000000000
1690 -2911.0000000000
1729 -2882.0000000000
1738 -2770.0000000000
1779 -2544.0000000000
1802 -2462.0000000000
1820 -2431.0000000000
1835 -2319.0000000000
1902 -2263.0000000000
1929 -2152.0000000000
1980 -2150.0000000000
1986 -2116.0000000000
1993 -2088.0000000000
2012 -2059.0000000000
2043 -1979.0000000000
2138 -1921.0000000000
2177 -1877.0000000000
2246 -1870.0000000000
2248 -1754.0000000000
2288 -1747.0000000000
2307 -1725.0000000000
2333 -1674.0000000000
2368 -1638.0000000000
2418 -1580.0000000000
2444 -1522.0000000000
2486 -1471.0000000000
2534 -1449.0000000000
2549 -1442.0000000000
2559 -1420.0000000000
2589 -1297.0000000000
2633 -1246.0000000000
2645 -1210.0000000000
2686 -1159.0000000000
2724 -1130.0000000000
2759 -1123.0000000000
2805 -1094.0000000000
2807 -1072.0000000000
2884 -1043.0000000000
5000 -1043.0000000000
evaluations raw_y
1 -31926.0000000000
3 -31758.0000000000
12 -31604.0000000000
42 -30392.0000000000
72 -29868.0000000000
107 -29840.0000000000
112 -25598.0000000000
174 -24840.0000000000
176 -24526.0000000000
214 -23979.0000000000
274 -22523.0000000000
291 -19798.0000000000
351 -19609.0000000000
373 -18620.0000000000
405 -18102.0000000000
447 -17410.0000000000
481 -17333.0000000000
483 -17058.0000000000
509 -16416.0000000000
530 -14631.0000000000
532 -14329.0000000000
541 -12561.0000000000
570 -11934.0000000000
602 -11457.0000000000
622 -10688.0000000000
642 -10604.0000000000
646 -10336.0000000000
660 -10130.0000000000
666 -9703.0000000000
677 -9525.0000000000
704 -8235.0000000000
717 -8055.0000000000
762 -8013.0000000000
764 -7955.0000000000
768 -7753.0000000000
770 -7284.0000000000
778 -5688.0000000000
856 -5667.0000000000
862 -5423.0000000000
872 -5213.0000000000
931 -4934.0000000000
953 -4337.0000000000
963 -3688.0000000000
1030 -3178.0000000000
1049 -3061.0000000000
1060 -2679.0000000000
1082 -1997.0000000000
1136 -1716.0000000000
1140 -1463.0000000000
1143 -1124.0000000000
1182 -863.0000000000
1215 -856.0000000000
1252 -849.0000000000
1304 -836.0000000000
1308 -827.0000000000
1328 -808.0000000000
1330 -364.0000000000
1376 -357.0000000000
1402 -311.0000000000
1438 -304.0000000000
1445 -128.0000000000
1492 -109.0000000000
1551 -76.0000000000
1567 -55.0000000000
1585 -29.0000000000
1693 -3.0000000000
1763 2.0000000000
1801 3.0000000000
1873 4.0000000000
2328 5.0000000000
2573 6.0000000000
5000 -15.0000000000
evaluations raw_y
1 -32388.0000000000
2 -31870.0000000000
10 -31681.0000000000
12 -31576.0000000000
33 -31541.0000000000
42 -30259.0000000000
85 -29868.0000000000
108 -28951.0000000000
122 -28818.0000000000
130 -26681.0000000000
177 -25819.0000000000
185 -23767.0000000000
186 -23393.0000000000
200 -22829.0000000000
219 -22668.0000000000
251 -22500.0000000000
252 -21947.0000000000
283 -21744.0000000000
305 -21292.0000000000
307 -20170.0000000000
323 -19658.0000000000
392 -19609.0000000000
415 -18174.0000000000
429 -17223.0000000000
443 -15982.0000000000
490 -15255.0000000000
523 -14705.0000000000
539 -13938.0000000000
564 -13678.0000000000
567 -13489.0000000000
573 -12658.0000000000
611 -12637.0000000000
622 -10850.0000000000
655 -10760.0000000000
672 -9736.0000000000
688 -9120.0000000000
728 -8735.0000000000
773 -8651.0000000000
799 -8202.0000000000
801 -7888.0000000000
809 -7009.0000000000
879 -6617.0000000000
880 -6230.0000000000
882 -4817.0000000000
935 -4705.0000000000
958 -3498.0000000000
1049 -3384.0000000000
1052 -3125.0000000000
1053 -3070.0000000000
1072 -3046.0000000000
1093 -2985.0000000000
1095 -2604.0000000000
1127 -2308.0000000000
1148 -2175.0000000000
1153 -1859.0000000000
1184 -1664.0000000000
1238 -1585.0000000000
1250 -1578.0000000000
1271 -1522.0000000000
1275 -1437.0000000000
1301 -1297.0000000000
1349 -1043.0000000000
5000 -1043.0000000000
evaluations raw_y
1 -32339.0000000000
2 -31961.0000000000
4 -31870.0000000000
9 -31758.0000000000
12 -31625.0000000000
17 -31485.0000000000
42 -27964.0000000000
50 -27600.0000000000
92 -27551.0000000000
94 -25926.0000000000
172 -24429.0000000000
244 -24066.0000000000
251 -23806.0000000000
267 -23322.0000000000
297 -22071.0000000000
318 -21901.0000000000
323 -21028.0000000000
399 -20334.0000000000
426 -18127.0000000000
448 -17862.0000000000
519 -17574.0000000000
522 -16743.0000000000
525 -15866.0000000000
592 -15119.0000000000
607 -14326.0000000000
641 -13019.0000000000
681 -12702.0000000000
720 -12576.0000000000
724 -10784.0000000000
728 -10238.0000000000
775 -9258.0000000000
777 -9131.0000000000
824 -8914.0000000000
843 -8845.0000000000
856 -8516.0000000000
862 -8350.0000000000
883 -8297.0000000000
887 -7604.0000000000
895 -7220.0000000000
901 -7003.0000000000
911 -6516.0000000000
933 -6502.0000000000
942 -5682.0000000000
969 -5675.0000000000
977 -5191.0000000000
1028 -5010.0000000000
1057 -4533.0000000000
1063 -4532.0000000000
1067 -4521.0000000000
1081 -4435.0000000000
1124 -3532.0000000000
1149 -3441.0000000000
1214 -3308.0000000000
1218 -3190.0000000000
1220 -3134.0000000000
1229 -2972.0000000000
1243 -2881.0000000000
1249 -2692.0000000000
1330 -2582.0000000000
1385 -2407.0000000000
1411 -2405.0000000000
1444 -2376.0000000000
1459 -2347.0000000000
1505 -2318.0000000000
1541 -2262.0000000000
1577 -2233.0000000000
1685 -2146.0000000000
1787 -2124.0000000000
1821 -2030.0000000000
1971 -2001.0000000000
2013 -1972.0000000000
2023 -1921.0000000000
2104 -1914.0000000000
2127 -1892.0000000000
2138 -1776.0000000000
2205 -1725.0000000000
2257 -1718.0000000000
2261 -1696.0000000000
2276 -1667.0000000000
2321 -1609.0000000000
2335 -1558.0000000000
2362 -1551.0000000000
2373 -1544.0000000000
2385 -1471.0000000000
2464 -1435.0000000000
2488 -1326.0000000000
2578 -1304.0000000000
2601 -1275.0000000000
2607 -1246.0000000000
2647 -1217.0000000000
2688 -1188.0000000000
2742 -1152.0000000000
2786 -1072.0000000000
2874 -1065.0000000000
2910 -1043.0000000000
5000 -1043.0000000000
evaluations raw_y
1 -32010.0000000000
7 -32003.0000000000
8 -31618.0000000000
12 -31562.0000000000
48 -31380.0000000000
50 -29427.0000000000
85 -29420.0000000000
88 -29258.0000000000
106 -28005.0000000000
107 -27795.0000000000
130 -26744.0000000000
185 -25703.0000000000
202 -25662.0000000000
203 -25591.0000000000
214 -23968.0000000000
273 -21693.0000000000
331 -20929.0000000000
365 -20216.0000000000
366 -19865.0000000000
418 -19487.0000000000
428 -19298.0000000000
446 -17904.0000000000
481 -15706.0000000000
529 -15601.0000000000
572 -15531.0000000000
581 -15146.0000000000
606 -14978.0000000000
624 -13977.0000000000
691 -13956.0000000000
723 -13340.0000000000
725 -10666.0000000000
824 -10470.0000000000
862 -8942.0000000000
890 -8893.0000000000
919 -8739.0000000000
932 -8718.0000000000
955 -8382.0000000000
966 -7494.0000000000
970 -7089.0000000000
1013 -6421.0000000000
1094 -6271.0000000000
1102 -6109.0000000000
1155 -5407.0000000000
1189 -5181.0000000000
1202 -5079.0000000000
1238 -4735.0000000000
1243 -4654.0000000000
1292 -4652.0000000000
1300 -4534.0000000000
1309 -4497.0000000000
1317 -4469.0000000000
1324 -4190.0000000000
1351 -3776.0000000000
1362 -3412.0000000000
1445 -3224.0000000000
1448 -2852.0000000000
1499 -2354.0000000000
1530 -2285.0000000000
1562 -1956.0000000000
1612 -1914.0000000000
1690 -1732.0000000000
1719 -1706.0000000000
1726 -1679.0000000000
1801 -1441.0000000000
1886 -1427.0000000000
1916 -1168.0000000000
1989 -1146.0000000000
2006 -999.0000000000
2068 -964.0000000000
2111 -922.0000000000
2119 -882.0000000000
2139 -762.0000000000
2203 -497.0000000000
2290 -329.0000000000
2335 -322.0000000000
2370 -308.0000000000
2384 -265.0000000000
2387 -245.0000000000
2456 -223.0000000000
2483 -133.0000000000
2510 -126.0000000000
2516 -104.0000000000
2529 -98.0000000000
2568 -63.0000000000
2577 -27.0000000000
2580 1.0000000000
3891 2.0000000000
4051 3.0000000000
4182 4.0000000000
4768 5.0000000000
5000 -9.0000000000
evaluations raw_y
1 -31905.0000000000
2 -31842.0000000000
7 -31576.0000000000
11 -31562.0000000000
50 -31037.0000000000
58 -29553.0000000000
106 -28664.0000000000
123 -27922.0000000000
136 -27010.0000000000
170 -26282.0000000000
194 -25694.0000000000
232 -25387.0000000000
250 -25372.0000000000
262 -25347.0000000000
267 -25295.0000000000
270 -23261.0000000000
281 -22266.0000000000
293 -22133.0000000000
386 -22124.0000000000
387 -21704.0000000000
397 -21615.0000000000
408 -20076.0000000000
479 -20062.0000000000
486 -19407.0000000000
507 -18760.0000000000
534 -18431.0000000000
557 -18326.0000000000
562 -18284.0000000000
576 -18158.0000000000
585 -17542.0000000000
603 -17514.0000000000
606 -17001.0000000000
633 -15988.0000000000
663 -15768.0000000000
673 -15134.0000000000
682 -14182.0000000000
748 -14060.0000000000
778 -13342.0000000000
