evaluations raw_y
1 -31933.0000000000
2 -31898.0000000000
3 -31590.0000000000
28 -28229.0000000000
33 -28117.0000000000
49 -27732.0000000000
56 -27543.0000000000
63 -27368.0000000000
70 -27227.0000000000
74 -26612.0000000000
80 -26268.0000000000
82 -25485.0000000000
84 -24377.0000000000
102 -23271.0000000000
114 -21633.0000000000
128 -19888.0000000000
137 -19350.0000000000
147 -19104.0000000000
148 -18636.0000000000
154 -17845.0000000000
167 -17014.0000000000
173 -16838.0000000000
183 -16651.0000000000
185 -16495.0000000000
192 -14180.0000000000
204 -13456.0000000000
217 -13248.0000000000
222 -13050.0000000000
224 -11891.0000000000
231 -9121.0000000000
250 -7887.0000000000
253 -7462.0000000000
259 -7411.0000000000
261 -6924.0000000000
271 -6653.0000000000
276 -6000.0000000000
292 -5979.0000000000
299 -5951.0000000000
301 -5924.0000000000
303 -5742.0000000000
325 -5721.0000000000
330 -5291.0000000000
334 -5206.0000000000
335 -3864.0000000000
351 -3801.0000000000
360 -3603.0000000000
374 -3595.0000000000
380 -3568.0000000000
383 -3547.0000000000
395 -3517.0000000000
396 -3183.0000000000
401 -3069.0000000000
413 -2852.0000000000
423 -2484.0000000000
438 -2448.0000000000
452 -2419.0000000000
462 -2363.0000000000
484 -2361.0000000000
490 -2321.0000000000
495 -2031.0000000000
514 -1997.0000000000
516 -1826.0000000000
532 -1819.0000000000
535 -1806.0000000000
541 -1719.0000000000
546 -1666.0000000000
554 -1639.0000000000
557 -1615.0000000000
569 -1584.0000000000
575 -1420.0000000000
583 -1355.0000000000
590 -1275.0000000000
595 -1246.0000000000
611 -1217.0000000000
617 -1188.0000000000
629 -1159.0000000000
637 -1123.0000000000
666 -1072.0000000000
681 -1043.0000000000
5000 -1043.0000000000
evaluations raw_y
1 -31891.0000000000
3 -31870.0000000000
5 -31793.0000000000
8 -31765.0000000000
11 -31737.0000000000
16 -31380.0000000000
21 -31373.0000000000
26 -30756.0000000000
34 -29839.0000000000
42 -29409.0000000000
50 -29124.0000000000
53 -27966.0000000000
61 -27335.0000000000
80 -26736.0000000000
83 -24850.0000000000
104 -23805.0000000000
117 -20840.0000000000
123 -18886.0000000000
133 -18678.0000000000
145 -16350.0000000000
153 -16189.0000000000
167 -16007.0000000000
182 -15811.0000000000
195 -14411.0000000000
202 -14186.0000000000
216 -13421.0000000000
219 -12763.0000000000
230 -12735.0000000000
237 -11173.0000000000
242 -11136.0000000000
250 -9792.0000000000
259 -6838.0000000000
261 -4326.0000000000
286 -4179.0000000000
292 -3135.0000000000
308 -3128.0000000000
321 -2288.0000000000
333 -2108.0000000000
345 -1820.0000000000
361 -1792.0000000000
370 -1596.0000000000
384 -1589.0000000000
389 -924.0000000000
404 -685.0000000000
409 -615.0000000000
418 -608.0000000000
425 -588.0000000000
427 -482.0000000000
431 -475.0000000000
440 -468.0000000000
445 -428.0000000000
459 -395.0000000000
461 -335.0000000000
474 -288.0000000000
481 -255.0000000000
494 -214.0000000000
522 -201.0000000000
525 -188.0000000000
534 -181.0000000000
541 -174.0000000000
543 -155.0000000000
554 -121.0000000000
592 -74.0000000000
605 -67.0000000000
612 -61.0000000000
622 -29.0000000000
640 -28.0000000000
644 -9.0000000000
666 -2.0000000000
706 5.0000000000
1339 6.0000000000
3509 7.0000000000
5000 -14.0000000000
evaluations raw_y
1 -31982.0000000000
2 -31821.0000000000
7 -31618.0000000000
12 -30044.0000000000
25 -29547.0000000000
44 -29379.0000000000
56 -28483.0000000000
61 -28336.0000000000
78 -25627.0000000000
89 -25494.0000000000
93 -24913.0000000000
112 -24885.0000000000
121 -24794.0000000000
124 -24360.0000000000
131 -21693.0000000000
154 -21476.0000000000
156 -20867.0000000000
169 -20839.0000000000
172 -19642.0000000000
176 -19327.0000000000
180 -18690.0000000000
188 -18620.0000000000
195 -18578.0000000000
202 -18571.0000000000
203 -16191.0000000000
217 -16121.0000000000
225 -15183.0000000000
232 -14056.0000000000
243 -13587.0000000000
252 -13300.0000000000
264 -13027.0000000000
271 -12845.0000000000
280 -12824.0000000000
294 -12747.0000000000
301 -12432.0000000000
321 -12390.0000000000
323 -12180.0000000000
341 -12159.0000000000
344 -11753.0000000000
362 -11739.0000000000
371 -11697.0000000000
381 -11683.0000000000
384 -11613.0000000000
386 -11585.0000000000
390 -11515.0000000000
398 -11417.0000000000
418 -11333.0000000000
421 -11298.0000000000
431 -11193.0000000000
441 -11179.0000000000
456 -11039.0000000000
491 -10983.0000000000
496 -10955.0000000000
501 -10535.0000000000
508 -10192.0000000000
518 -9688.0000000000
537 -9282.0000000000
555 -9079.0000000000
569 -9030.0000000000
576 -8827.0000000000
579 -8708.0000000000
593 -8680.0000000000
599 -8288.0000000000
602 -7994.0000000000
613 -7672.0000000000
637 -7504.0000000000
644 -7350.0000000000
645 -7126.0000000000
659 -7105.0000000000
662 -6972.0000000000
673 -6629.0000000000
684 -6622.0000000000
687 -6573.0000000000
692 -6531.0000000000
701 -6251.0000000000
715 -6139.0000000000
719 -6055.0000000000
739 -6006.0000000000
746 -5635.0000000000
755 -5222.0000000000
772 -5124.0000000000
783 -4627.0000000000
794 -4459.0000000000
811 -4256.0000000000
822 -4228.0000000000
839 -4172.0000000000
841 -4158.0000000000
844 -3759.0000000000
856 -3710.0000000000
861 -3535.0000000000
876 -3185.0000000000
877 -3122.0000000000
892 -3094.0000000000
900 -3045.0000000000
904 -2989.0000000000
909 -2877.0000000000
913 -2828.0000000000
929 -2821.0000000000
937 -2800.0000000000
939 -2744.0000000000
960 -2737.0000000000
971 -2597.0000000000
995 -2548.0000000000
1013 -2464.0000000000
1048 -2457.0000000000
1347 -2436.0000000000
5000 -2436.0000000000
evaluations raw_y
1 -32024.0000000000
2 -31744.0000000000
5 -31737.0000000000
31 -31709.0000000000
32 -31415.0000000000
36 -30210.0000000000
42 -29581.0000000000
52 -29455.0000000000
59 -29231.0000000000
68 -28917.0000000000
88 -28707.0000000000
94 -28497.0000000000
99 -27628.0000000000
104 -27362.0000000000
121 -27299.0000000000
128 -27089.0000000000
130 -26032.0000000000
132 -21852.0000000000
152 -21677.0000000000
159 -21649.0000000000
170 -21551.0000000000
172 -19094.0000000000
182 -19031.0000000000
202 -18338.0000000000
206 -17974.0000000000
211 -16139.0000000000
222 -15180.0000000000
224 -14678.0000000000
231 -14664.0000000000
237 -12725.0000000000
243 -12669.0000000000
251 -12144.0000000000
256 -11661.0000000000
266 -10240.0000000000
271 -10037.0000000000
272 -9540.0000000000
291 -6299.0000000000
303 -6292.0000000000
318 -6229.0000000000
319 -6040.0000000000
327 -6026.0000000000
328 -5914.0000000000
332 -5900.0000000000
344 -5837.0000000000
345 -3773.0000000000
351 -3717.0000000000
361 -3661.0000000000
383 -3654.0000000000
384 -3549.0000000000
388 -3206.0000000000
396 -3199.0000000000
399 -3164.0000000000
401 -2996.0000000000
402 -2744.0000000000
406 -2639.0000000000
412 -2632.0000000000
415 -2590.0000000000
421 -2499.0000000000
427 -2450.0000000000
437 -2338.0000000000
438 -2261.0000000000
452 -1085.0000000000
462 -539.0000000000
469 -448.0000000000
474 -441.0000000000
487 -336.0000000000
492 -329.0000000000
493 -322.0000000000
494 -175.0000000000
509 -168.0000000000
516 -56.0000000000
557 0.0000000000
5000 0.0000000000
evaluations raw_y
1 -32031.0000000000
3 -31499.0000000000
22 -30520.0000000000
39 -30513.0000000000
43 -30492.0000000000
44 -27677.0000000000
79 -27572.0000000000
90 -26724.0000000000
104 -26059.0000000000
124 -25996.0000000000
125 -25527.0000000000
134 -24882.0000000000
139 -24833.0000000000
154 -24553.0000000000
159 -23812.0000000000
168 -23588.0000000000
177 -23426.0000000000
178 -22376.0000000000
195 -22173.0000000000
203 -21619.0000000000
211 -21228.0000000000
223 -20618.0000000000
232 -20492.0000000000
233 -18882.0000000000
244 -18476.0000000000
258 -16782.0000000000
261 -16200.0000000000
280 -16144.0000000000
285 -15997.0000000000
286 -15207.0000000000
288 -14326.0000000000
290 -13308.0000000000
291 -13196.0000000000
298 -12825.0000000000
309 -12449.0000000000
312 -12190.0000000000
313 -11291.0000000000
324 -11270.0000000000
329 -11235.0000000000
331 -11214.0000000000
335 -11158.0000000000
346 -11131.0000000000
347 -10702.0000000000
356 -10667.0000000000
362 -10331.0000000000
370 -10059.0000000000
372 -9961.0000000000
374 -8336.0000000000
388 -8133.0000000000
389 -7699.0000000000
393 -7692.0000000000
394 -7601.0000000000
401 -7159.0000000000
412 -7117.0000000000
416 -6797.0000000000
421 -6703.0000000000
425 -5674.0000000000
435 -5199.0000000000
447 -4550.0000000000
463 -3713.0000000000
465 -3516.0000000000
481 -2836.0000000000
498 -2738.0000000000
505 -2731.0000000000
515 -2691.0000000000
516 -2689.0000000000
518 -2684.0000000000
519 -2682.0000000000
524 -2675.0000000000
529 -2304.0000000000
531 -2297.0000000000
536 -2122.0000000000
537 -1946.0000000000
546 -1932.0000000000
553 -1918.0000000000
555 -1511.0000000000
561 -1504.0000000000
562 -1497.0000000000
575 -1419.0000000000
583 -1405.0000000000
592 -1398.0000000000
604 -565.0000000000
611 -558.0000000000
619 -551.0000000000
629 -511.0000000000
631 -504.0000000000
632 -308.0000000000
643 -248.0000000000
654 -241.0000000000
655 -135.0000000000
671 -114.0000000000
679 -21.0000000000
700 -15.0000000000
701 -8.0000000000
748 4.0000000000
761 6.0000000000
5000 6.0000000000
evaluations raw_y
1 -32010.0000000000
2 -31765.0000000000
12 -30127.0000000000
21 -30064.0000000000
32 -29525.0000000000
42 -28755.0000000000
50 -27404.0000000000
51 -27383.0000000000
67 -27355.0000000000
69 -26374.0000000000
79 -25940.0000000000
82 -25920.0000000000
87 -25288.0000000000
92 -25274.0000000000
96 -25204.0000000000
101 -24196.0000000000
106 -23776.0000000000
107 -23728.0000000000
116 -23251.0000000000
122 -23069.0000000000
127 -22629.0000000000
130 -21774.0000000000
149 -21529.0000000000
151 -19743.0000000000
166 -19035.0000000000
172 -18595.0000000000
177 -16738.0000000000
182 -16206.0000000000
193 -16136.0000000000
197 -14833.0000000000
199 -14811.0000000000
205 -14202.0000000000
211 -13896.0000000000
222 -13755.0000000000
223 -11574.0000000000
235 -11504.0000000000
246 -11266.0000000000
252 -11139.0000000000
261 -11041.0000000000
262 -10131.0000000000
267 -9991.0000000000
271 -9963.0000000000
275 -9837.0000000000
286 -9458.0000000000
303 -8997.0000000000
313 -8903.0000000000
326 -8742.0000000000
328 -8106.0000000000
340 -8050.0000000000
347 -7980.0000000000
351 -7952.0000000000
361 -7923.0000000000
362 -7713.0000000000
364 -7671.0000000000
366 -6860.0000000000
374 -6804.0000000000
381 -6776.0000000000
384 -6692.0000000000
390 -6438.0000000000
392 -6044.0000000000
402 -5740.0000000000
421 -5516.0000000000
432 -5511.0000000000
446 -5404.0000000000
447 -4982.0000000000
451 -4961.0000000000
456 -4618.0000000000
461 -4478.0000000000
483 -4225.0000000000
491 -4056.0000000000
501 -3889.0000000000
515 -3887.0000000000
518 -3833.0000000000
521 -3524.0000000000
536 -3186.0000000000
547 -3086.0000000000
551 -2905.0000000000
577 -2780.0000000000
592 -2766.0000000000
594 -2654.0000000000
614 -2540.0000000000
642 -2497.0000000000
657 -2426.0000000000
671 -2383.0000000000
684 -2298.0000000000
706 -2269.0000000000
718 -2255.0000000000
722 -2169.0000000000
728 -2155.0000000000
737 -2098.0000000000
747 -1984.0000000000
759 -1970.0000000000
769 -1941.0000000000
771 -1927.0000000000
781 -1913.0000000000
805 -1870.0000000000
811 -1642.0000000000
836 -1599.0000000000
837 -1471.0000000000
871 -1357.0000000000
901 -1314.0000000000
906 -1257.0000000000
925 -1186.0000000000
928 -1157.0000000000
934 -1143.0000000000
985 -1129.0000000000
1297 -1043.0000000000
5000 -1043.0000000000
evaluations raw_y
1 -31989.0000000000
5 -31835.0000000000
6 -31527.0000000000
26 -30072.0000000000
37 -29967.0000000000
40 -29911.0000000000
51 -29876.0000000000
53 -29491.0000000000
56 -29064.0000000000
58 -28581.0000000000
71 -28525.0000000000
74 -28483.0000000000
77 -27111.0000000000
81 -26271.0000000000
92 -24962.0000000000
101 -24731.0000000000
111 -23688.0000000000
112 -23506.0000000000
126 -23121.0000000000
139 -23107.0000000000
141 -20482.0000000000
169 -20223.0000000000
174 -19754.0000000000
193 -19285.0000000000
194 -18942.0000000000
197 -18424.0000000000
207 -18200.0000000000
215 -18165.0000000000
220 -16093.0000000000
223 -15890.0000000000
232 -15883.0000000000
237 -15708.0000000000
238 -15232.0000000000
241 -14882.0000000000
245 -14840.0000000000
252 -13923.0000000000
264 -11795.0000000000
276 -11585.0000000000
279 -11018.0000000000
291 -10983.0000000000
300 -10633.0000000000
302 -9947.0000000000
309 -8729.0000000000
323 -8694.0000000000
332 -6678.0000000000
346 -6657.0000000000
351 -6559.0000000000
361 -6090.0000000000
363 -6062.0000000000
373 -5418.0000000000
406 -5222.0000000000
414 -5208.0000000000
425 -5054.0000000000
431 -4578.0000000000
443 -4494.0000000000
444 -4438.0000000000
468 -3962.0000000000
469 -3878.0000000000
472 -3626.0000000000
473 -3374.0000000000
499 -2996.0000000000
513 -2961.0000000000
526 -2905.0000000000
538 -2821.0000000000
545 -2660.0000000000
556 -2646.0000000000
573 -2604.0000000000
578 -2492.0000000000
643 -2436.0000000000
677 -2422.0000000000
793 -2366.0000000000
856 -2310.0000000000
891 -2268.0000000000
915 -2212.0000000000
933 -2156.0000000000
963 -2058.0000000000
972 -2044.0000000000
985 -1988.0000000000
1000 -1932.0000000000
1003 -1834.0000000000
1012 -1820.0000000000
1023 -1764.0000000000
1044 -1736.0000000000
1051 -1722.0000000000
1064 -1708.0000000000
1069 -1687.0000000000
1084 -1680.0000000000
1094 -1666.0000000000
1102 -1631.0000000000
1103 -1526.0000000000
1112 -1519.0000000000
1125 -1449.0000000000
1144 -1330.0000000000
1159 -1302.0000000000
1162 -1246.0000000000
1172 -1239.0000000000
1186 -1183.0000000000
1194 -1155.0000000000
1209 -973.0000000000
1214 -959.0000000000
1221 -910.0000000000
1230 -875.0000000000
1250 -868.0000000000
1253 -735.0000000000
1266 -721.0000000000
1273 -616.0000000000
1282 -609.0000000000
1283 -602.0000000000
1292 -546.0000000000
1315 -518.0000000000
1317 -483.0000000000
1321 -364.0000000000
1334 -308.0000000000
1342 -245.0000000000
1360 -231.0000000000
1367 -217.0000000000
1370 -168.0000000000
1372 -161.0000000000
1374 -147.0000000000
1388 -56.0000000000
1391 0.0000000000
5000 0.0000000000
evaluations raw_y
1 -32283.0000000000
2 -31870.0000000000
12 -31093.0000000000
22 -30071.0000000000
40 -30064.0000000000
52 -29554.0000000000
54 -29147.0000000000
69 -28391.0000000000
74 -28096.0000000000
78 -24722.0000000000
87 -24533.0000000000
93 -24084.0000000000
96 -20990.0000000000
118 -18553.0000000000
129 -18308.0000000000
146 -17825.0000000000
150 -17706.0000000000
155 -17056.0000000000
157 -16011.0000000000
162 -15817.0000000000
170 -14472.0000000000
180 -14437.0000000000
183 -14409.0000000000
187 -14283.0000000000
189 -13876.0000000000
196 -13856.0000000000
200 -13779.0000000000
205 -12294.0000000000
229 -11860.0000000000
237 -11299.0000000000
256 -10053.0000000000
266 -10031.0000000000
274 -9704.0000000000
292 -9627.0000000000
295 -9326.0000000000
312 -9179.0000000000
316 -8927.0000000000
326 -8649.0000000000
335 -8543.0000000000
342 -8186.0000000000
357 -8179.0000000000
362 -8095.0000000000
365 -7996.0000000000
367 -7906.0000000000
372 -7892.0000000000
380 -7549.0000000000
391 -7486.0000000000
396 -7346.0000000000
401 -7339.0000000000
404 -7221.0000000000
411 -7031.0000000000
428 -6641.0000000000
431 -6505.0000000000
448 -6464.0000000000
452 -6373.0000000000
454 -6295.0000000000
455 -6131.0000000000
461 -6124.0000000000
466 -6068.0000000000
483 -5658.0000000000
487 -5451.0000000000
490 -5372.0000000000
491 -3944.0000000000
501 -3937.0000000000
509 -3874.0000000000
528 -3867.0000000000
532 -2802.0000000000
541 -2795.0000000000
557 -2549.0000000000
562 -2466.0000000000
580 -2129.0000000000
583 -2103.0000000000
584 -2073.0000000000
589 -1582.0000000000
596 -1373.0000000000
615 -1359.0000000000
624 -1323.0000000000
626 -887.0000000000
644 -355.0000000000
652 -328.0000000000
663 -327.0000000000
666 -62.0000000000
677 -48.0000000000
684 -34.0000000000
721 -27.0000000000
796 -20.0000000000
931 -14.0000000000
985 -7.0000000000
994 -1.0000000000
1129 6.0000000000
5000 6.0000000000
evaluations raw_y
1 -31912.0000000000
4 -31730.0000000000
12 -31674.0000000000
14 -30525.0000000000
32 -29881.0000000000
48 -28432.0000000000
72 -27440.0000000000
89 -27368.0000000000
92 -26880.0000000000
95 -26171.0000000000
114 -26150.0000000000
119 -24465.0000000000
125 -24184.0000000000
131 -24177.0000000000
134 -22764.0000000000
148 -21756.0000000000
153 -21686.0000000000
159 -21672.0000000000
162 -20321.0000000000
176 -18165.0000000000
205 -17500.0000000000
206 -15575.0000000000
208 -13972.0000000000
223 -13685.0000000000
224 -13398.0000000000
242 -12656.0000000000
246 -11739.0000000000
252 -10857.0000000000
264 -8631.0000000000
271 -8610.0000000000
277 -8519.0000000000
286 -8078.0000000000
302 -7301.0000000000
312 -7294.0000000000
313 -6349.0000000000
322 -6160.0000000000
338 -5908.0000000000
341 -5817.0000000000
345 -5635.0000000000
355 -5264.0000000000
362 -4788.0000000000
381 -4781.0000000000
390 -4193.0000000000
393 -4179.0000000000
403 -3353.0000000000
411 -3024.0000000000
424 -2338.0000000000
433 -2331.0000000000
442 -2142.0000000000
453 -1617.0000000000
466 -1610.0000000000
469 -1603.0000000000
471 -1225.0000000000
482 -1141.0000000000
489 -1134.0000000000
494 -952.0000000000
504 -889.0000000000
506 -763.0000000000
515 -448.0000000000
522 -364.0000000000
527 -280.0000000000
533 -56.0000000000
571 -42.0000000000
1238 0.0000000000
5000 0.0000000000
evaluations raw_y
1 -32024.0000000000
2 -31779.0000000000
14 -31065.0000000000
26 -30022.0000000000
33 -29714.0000000000
37 -29518.0000000000
42 -29364.0000000000
52 -29224.0000000000
60 -29189.0000000000
62 -28791.0000000000
70 -26473.0000000000
71 -24764.0000000000
82 -24666.0000000000
83 -24631.0000000000
94 -24428.0000000000
96 -24337.0000000000
98 -22748.0000000000
101 -22643.0000000000
119 -22195.0000000000
120 -21397.0000000000
137 -21180.0000000000
149 -19801.0000000000
162 -19717.0000000000
165 -19689.0000000000
176 -18408.0000000000
184 -18253.0000000000
186 -18226.0000000000
195 -17798.0000000000
201 -17196.0000000000
216 -17070.0000000000
219 -16805.0000000000
227 -13641.0000000000
242 -13193.0000000000
243 -12765.0000000000
260 -12513.0000000000
265 -12492.0000000000
271 -12177.0000000000
275 -11591.0000000000
281 -11234.0000000000
291 -10079.0000000000
324 -9862.0000000000
331 -9330.0000000000
358 -8889.0000000000
362 -8462.0000000000
377 -6873.0000000000
388 -6824.0000000000
