evaluations raw_y
1 -31800.0000000000
13 -31744.0000000000
14 -31541.0000000000
106 -31338.0000000000
110 -30371.0000000000
136 -29854.0000000000
154 -29454.0000000000
216 -27809.0000000000
266 -27354.0000000000
314 -25262.0000000000
518 -24897.0000000000
566 -24450.0000000000
602 -24310.0000000000
701 -23667.0000000000
754 -23359.0000000000
802 -22592.0000000000
824 -22099.0000000000
865 -22006.0000000000
932 -21551.0000000000
936 -19842.0000000000
1034 -19079.0000000000
1100 -18364.0000000000
1234 -17352.0000000000
1348 -17097.0000000000
1384 -17022.0000000000
1428 -16142.0000000000
1517 -15755.0000000000
1626 -15671.0000000000
1657 -15063.0000000000
1664 -13461.0000000000
1818 -13062.0000000000
1859 -12957.0000000000
1902 -12761.0000000000
1916 -12597.0000000000
1943 -11659.0000000000
2004 -11078.0000000000
2152 -8797.0000000000
2292 -8755.0000000000
2332 -8489.0000000000
2440 -7566.0000000000
2513 -7369.0000000000
2528 -6415.0000000000
2646 -6359.0000000000
2716 -5939.0000000000
2764 -5632.0000000000
2827 -4513.0000000000
2900 -4316.0000000000
2925 -4225.0000000000
2949 -2616.0000000000
3121 -2595.0000000000
3131 -2406.0000000000
3206 -2252.0000000000
3351 -2133.0000000000
3386 -1958.0000000000
3389 -1832.0000000000
3420 -1713.0000000000
3478 -1239.0000000000
3577 -1211.0000000000
3611 -900.0000000000
3648 -755.0000000000
3689 -720.0000000000
3722 -565.0000000000
3933 -328.0000000000
3980 -237.0000000000
4023 -179.0000000000
4138 -27.0000000000
4393 1.0000000000
4889 2.0000000000
5000 1.0000000000
