evaluations raw_y
1 -31800.0000000000
13 -31744.0000000000
14 -31541.0000000000
106 -31338.0000000000
110 -30371.0000000000
136 -29854.0000000000
154 -29454.0000000000
216 -27809.0000000000
266 -27354.0000000000
314 -25262.0000000000
518 -24897.0000000000
566 -24450.0000000000
602 -24310.0000000000
701 -23667.0000000000
754 -23359.0000000000
802 -22592.0000000000
824 -22099.0000000000
865 -22006.0000000000
932 -21551.0000000000
936 -19842.0000000000
1034 -19079.0000000000
1100 -18364.0000000000
1234 -17352.0000000000
1348 -17097.0000000000
1384 -17022.0000000000
1428 -16142.0000000000
1517 -15755.0000000000
1626 -15671.0000000000
1657 -15063.0000000000
1664 -13461.0000000000
1818 -13062.0000000000
1859 -12957.0000000000
1902 -12761.0000000000
1916 -12597.0000000000
1943 -11659.0000000000
2004 -11078.0000000000
2152 -8797.0000000000
2292 -8755.0000000000
2332 -8489.0000000000
2440 -7566.0000000000
2513 -7369.0000000000
2528 -6415.0000000000
2646 -6359.0000000000
2716 -5939.0000000000
2764 -5632.0000000000
2827 -4513.0000000000
2900 -4316.0000000000
2925 -4225.0000000000
2949 -2616.0000000000
3121 -2595.0000000000
3131 -2406.0000000000
3206 -2252.0000000000
3351 -2133.0000000000
3386 -1958.0000000000
3389 -1832.0000000000
3420 -1713.0000000000
3478 -1239.0000000000
3577 -1211.0000000000
3611 -900.0000000000
3648 -755.0000000000
3689 -720.0000000000
3722 -565.0000000000
3933 -328.0000000000
3980 -237.0000000000
4023 -179.0000000000
4138 -27.0000000000
4393 1.0000000000
4889 2.0000000000
5000 1.0000000000
evaluations raw_y
1 -32052.0000000000
2 -31814.0000000000
3 -31688.0000000000
14 -31674.0000000000
24 -31534.0000000000
102 -31100.0000000000
106 -30659.0000000000
108 -29076.0000000000
146 -28272.0000000000
286 -28202.0000000000
308 -26953.0000000000
337 -26738.0000000000
376 -24716.0000000000
498 -23872.0000000000
617 -22872.0000000000
707 -22837.0000000000
733 -21080.0000000000
1001 -20338.0000000000
1032 -18375.0000000000
1240 -15719.0000000000
1335 -13526.0000000000
1431 -12432.0000000000
1564 -12331.0000000000
1617 -10922.0000000000
1620 -10458.0000000000
1768 -10430.0000000000
1850 -10345.0000000000
1882 -10324.0000000000
1914 -10119.0000000000
1917 -9189.0000000000
2018 -7396.0000000000
2108 -6672.0000000000
2216 -6537.0000000000
2223 -5673.0000000000
2327 -4860.0000000000
2466 -4037.0000000000
2515 -4030.0000000000
2586 -2938.0000000000
2729 -2568.0000000000
2810 -2271.0000000000
2929 -2148.0000000000
3069 -2122.0000000000
3093 -2027.0000000000
3138 -1759.0000000000
3167 -1645.0000000000
3267 -1417.0000000000
3394 -1388.0000000000
3501 -1305.0000000000
3521 -1247.0000000000
3717 -1217.0000000000
3727 -1186.0000000000
3961 -1132.0000000000
3981 -1103.0000000000
4015 -1054.0000000000
4126 -989.0000000000
4703 -969.0000000000
4913 -962.0000000000
5000 -969.0000000000
evaluations raw_y
1 -32171.0000000000
2 -31919.0000000000
11 -31772.0000000000
19 -31618.0000000000
39 -31562.0000000000
95 -31555.0000000000
102 -31078.0000000000
114 -30743.0000000000
138 -30498.0000000000
172 -29539.0000000000
216 -26717.0000000000
326 -26605.0000000000
414 -26274.0000000000
466 -25570.0000000000
478 -23744.0000000000
630 -23695.0000000000
658 -23525.0000000000
845 -22994.0000000000
877 -22816.0000000000
896 -22421.0000000000
911 -22253.0000000000
939 -20641.0000000000
960 -19366.0000000000
1042 -19318.0000000000
1106 -18757.0000000000
1171 -18555.0000000000
1279 -18288.0000000000
1281 -18016.0000000000
1303 -17676.0000000000
1396 -16980.0000000000
1515 -15501.0000000000
1557 -15426.0000000000
1617 -14915.0000000000
1729 -14192.0000000000
1786 -13818.0000000000
1829 -13128.0000000000
1902 -12879.0000000000
1959 -11840.0000000000
2044 -10854.0000000000
2112 -10525.0000000000
2189 -10476.0000000000
2211 -10367.0000000000
2218 -9971.0000000000
2310 -9617.0000000000
2312 -9327.0000000000
2329 -9187.0000000000
2381 -8782.0000000000
2455 -7879.0000000000
2506 -7872.0000000000
2547 -7494.0000000000
2573 -6912.0000000000
2628 -5883.0000000000
2721 -5026.0000000000
2916 -4751.0000000000
2981 -4669.0000000000
3004 -4656.0000000000
3090 -4345.0000000000
3165 -4247.0000000000
3230 -4003.0000000000
3278 -3773.0000000000
3378 -3694.0000000000
3380 -3514.0000000000
3418 -3365.0000000000
3560 -3246.0000000000
3619 -3162.0000000000
3625 -3109.0000000000
3693 -3104.0000000000
3774 -3069.0000000000
3802 -2983.0000000000
3808 -2592.0000000000
3914 -2585.0000000000
3990 -2564.0000000000
4007 -2550.0000000000
4092 -2517.0000000000
4128 -2403.0000000000
4233 -2263.0000000000
4327 -1896.0000000000
4584 -1889.0000000000
4591 -1754.0000000000
4733 -1673.0000000000
4777 -1663.0000000000
4828 -1523.0000000000
4977 -1491.0000000000
5000 -1673.0000000000
evaluations raw_y
1 -32451.0000000000
2 -31989.0000000000
4 -31849.0000000000
15 -31842.0000000000
23 -31807.0000000000
27 -31660.0000000000
67 -31611.0000000000
102 -31485.0000000000
120 -30952.0000000000
126 -30848.0000000000
138 -30204.0000000000
160 -27319.0000000000
312 -26695.0000000000
337 -26437.0000000000
410 -25807.0000000000
436 -25615.0000000000
450 -25184.0000000000
481 -25028.0000000000
502 -23746.0000000000
592 -22790.0000000000
611 -22650.0000000000
728 -21901.0000000000
740 -21731.0000000000
817 -21313.0000000000
860 -21206.0000000000
862 -20942.0000000000
877 -20547.0000000000
878 -19432.0000000000
906 -18458.0000000000
1061 -17023.0000000000
1202 -16911.0000000000
1204 -16554.0000000000
1251 -16416.0000000000
1332 -14726.0000000000
1363 -14231.0000000000
1384 -13490.0000000000
1421 -13178.0000000000
1509 -11967.0000000000
1610 -11878.0000000000
1642 -11610.0000000000
1653 -11473.0000000000
1713 -11395.0000000000
1749 -11044.0000000000
1754 -10727.0000000000
1762 -9984.0000000000
1858 -9923.0000000000
1873 -9091.0000000000
1919 -9042.0000000000
1927 -8855.0000000000
1958 -8815.0000000000
1970 -8075.0000000000
2050 -7564.0000000000
2104 -7434.0000000000
2113 -6898.0000000000
2198 -6385.0000000000
2278 -6342.0000000000
2292 -5796.0000000000
2379 -5483.0000000000
2386 -5071.0000000000
2435 -4344.0000000000
2440 -4325.0000000000
2448 -4257.0000000000
2510 -4174.0000000000
2543 -3966.0000000000
2679 -3908.0000000000
2682 -3642.0000000000
2704 -3432.0000000000
2722 -3272.0000000000
2801 -3018.0000000000
2917 -2896.0000000000
2959 -2335.0000000000
3020 -2302.0000000000
3133 -1998.0000000000
3140 -1708.0000000000
3254 -1609.0000000000
3369 -1522.0000000000
3409 -1409.0000000000
3416 -1376.0000000000
3513 -1331.0000000000
3616 -1183.0000000000
3830 -1132.0000000000
3939 -1103.0000000000
4044 -1102.0000000000
4119 -1074.0000000000
4218 -1073.0000000000
4221 -1016.0000000000
4539 -989.0000000000
5000 -989.0000000000
evaluations raw_y
1 -31674.0000000000
102 -30716.0000000000
128 -27718.0000000000
190 -27263.0000000000
217 -24688.0000000000
324 -24667.0000000000
407 -22495.0000000000
520 -22088.0000000000
615 -22032.0000000000
734 -21967.0000000000
779 -21948.0000000000
804 -21851.0000000000
866 -20317.0000000000
904 -19635.0000000000
914 -19119.0000000000
924 -18941.0000000000
1003 -18374.0000000000
1022 -18294.0000000000
1048 -18104.0000000000
1119 -16361.0000000000
1185 -15386.0000000000
1496 -15102.0000000000
1512 -14847.0000000000
1516 -14017.0000000000
1563 -12349.0000000000
1697 -10940.0000000000
1802 -10496.0000000000
1862 -10064.0000000000
1936 -9979.0000000000
2004 -9207.0000000000
2034 -9153.0000000000
2127 -9146.0000000000
2131 -8713.0000000000
2164 -7927.0000000000
2240 -7690.0000000000
2301 -7050.0000000000
2313 -6202.0000000000
2405 -5870.0000000000
2502 -5567.0000000000
2556 -4825.0000000000
2633 -4095.0000000000
2810 -4056.0000000000
2819 -3404.0000000000
3007 -3220.0000000000
3056 -2968.0000000000
3105 -2407.0000000000
3272 -2330.0000000000
3305 -2302.0000000000
3316 -2260.0000000000
3361 -2239.0000000000
3371 -2098.0000000000
3431 -2033.0000000000
3447 -1672.0000000000
3520 -1639.0000000000
3548 -1411.0000000000
3627 -1326.0000000000
3727 -1272.0000000000
3753 -1215.0000000000
3872 -1209.0000000000
3885 -1103.0000000000
3934 -989.0000000000
4406 -962.0000000000
4712 -935.0000000000
4908 -908.0000000000
5000 -935.0000000000
evaluations raw_y
1 -31982.0000000000
3 -31667.0000000000
27 -31653.0000000000
45 -31639.0000000000
79 -31576.0000000000
102 -30316.0000000000
110 -29274.0000000000
218 -28181.0000000000
258 -27074.0000000000
300 -26927.0000000000
346 -26913.0000000000
380 -26599.0000000000
410 -26549.0000000000
440 -26087.0000000000
476 -24316.0000000000
608 -23194.0000000000
802 -22768.0000000000
840 -22161.0000000000
899 -22060.0000000000
903 -21341.0000000000
912 -19323.0000000000
1004 -19129.0000000000
1109 -17769.0000000000
1214 -17000.0000000000
1286 -16243.0000000000
1310 -15599.0000000000
1332 -13847.0000000000
1518 -11698.0000000000
1623 -11472.0000000000
1702 -11033.0000000000
1774 -10313.0000000000
1808 -10229.0000000000
1852 -9190.0000000000
1911 -8772.0000000000
1986 -8607.0000000000
1997 -8047.0000000000
2046 -7876.0000000000
2054 -7638.0000000000
2097 -7480.0000000000
2102 -5952.0000000000
2201 -5876.0000000000
2260 -5731.0000000000
2289 -5486.0000000000
2301 -4896.0000000000
2320 -4578.0000000000
2456 -4108.0000000000
2518 -3908.0000000000
2649 -3585.0000000000
2684 -3222.0000000000
2777 -2653.0000000000
2893 -2617.0000000000
2916 -2547.0000000000
2953 -1867.0000000000
3013 -1528.0000000000
3125 -1328.0000000000
3269 -1321.0000000000
3309 -1149.0000000000
3323 -1077.0000000000
3351 -998.0000000000
3428 -856.0000000000
3507 -663.0000000000
3651 -662.0000000000
3677 -628.0000000000
3729 -573.0000000000
3736 -242.0000000000
3907 -192.0000000000
4009 -163.0000000000
4111 -90.0000000000
4124 -81.0000000000
4126 1.0000000000
4256 2.0000000000
4483 3.0000000000
4833 4.0000000000
5000 1.0000000000
evaluations raw_y
1 -31793.0000000000
6 -31688.0000000000
34 -31527.0000000000
98 -31471.0000000000
134 -29371.0000000000
156 -29294.0000000000
172 -28804.0000000000
202 -27872.0000000000
228 -26451.0000000000
362 -26361.0000000000
408 -26151.0000000000
452 -24721.0000000000
612 -24405.0000000000
624 -24351.0000000000
656 -21628.0000000000
797 -21522.0000000000
809 -20005.0000000000
940 -19706.0000000000
952 -19086.0000000000
1026 -18084.0000000000
1121 -18000.0000000000
1143 -17419.0000000000
1148 -17054.0000000000
1150 -16513.0000000000
1190 -15516.0000000000
1256 -15298.0000000000
1308 -13608.0000000000
1384 -11392.0000000000
1441 -10641.0000000000
1509 -10207.0000000000
1526 -9522.0000000000
1689 -9011.0000000000
1762 -8529.0000000000
1803 -8249.0000000000
1821 -7096.0000000000
2012 -7022.0000000000
2013 -6654.0000000000
2107 -5032.0000000000
2169 -4883.0000000000
2246 -4876.0000000000
2261 -4567.0000000000
2323 -4324.0000000000
2423 -3816.0000000000
2509 -3809.0000000000
2514 -3657.0000000000
2575 -3014.0000000000
2580 -2405.0000000000
2766 -2299.0000000000
2780 -1790.0000000000
2815 -1269.0000000000
2918 -1262.0000000000
2951 -1248.0000000000
3102 -1025.0000000000
