evaluations raw_y
1 -436.0000000000
2 -295.0000000000
31 -275.0000000000
43 -194.0000000000
140 -181.0000000000
257 -168.0000000000
285 -154.0000000000
305 -121.0000000000
394 -107.0000000000
518 -54.0000000000
838 -48.0000000000
852 -35.0000000000
889 -15.0000000000
1017 -14.0000000000
1143 -9.0000000000
1467 3.0000000000
2026 4.0000000000
2548 -75.0000000000
evaluations raw_y
1 -315.0000000000
13 -261.0000000000
27 -228.0000000000
126 -182.0000000000
168 -134.0000000000
347 -108.0000000000
416 -88.0000000000
493 -74.0000000000
556 -68.0000000000
670 -61.0000000000
735 -54.0000000000
863 -48.0000000000
929 -41.0000000000
1084 -29.0000000000
1120 -21.0000000000
1235 -2.0000000000
1500 4.0000000000
1983 6.0000000000
2548 -41.0000000000
evaluations raw_y
1 -517.0000000000
2 -349.0000000000
5 -275.0000000000
17 -261.0000000000
77 -234.0000000000
83 -221.0000000000
252 -208.0000000000
265 -181.0000000000
346 -167.0000000000
403 -134.0000000000
515 -114.0000000000
554 -94.0000000000
666 -88.0000000000
715 -43.0000000000
809 -36.0000000000
1050 -35.0000000000
1138 -29.0000000000
1254 -23.0000000000
1265 -22.0000000000
1358 -9.0000000000
1381 -4.0000000000
2548 -36.0000000000
evaluations raw_y
1 -396.0000000000
3 -389.0000000000
6 -342.0000000000
8 -269.0000000000
11 -261.0000000000
14 -235.0000000000
56 -227.0000000000
104 -188.0000000000
180 -141.0000000000
231 -135.0000000000
270 -128.0000000000
274 -115.0000000000
325 -87.0000000000
495 -62.0000000000
590 -54.0000000000
832 -8.0000000000
1295 -3.0000000000
2304 2.0000000000
2548 -48.0000000000
evaluations raw_y
1 -248.0000000000
35 -214.0000000000
62 -167.0000000000
257 -121.0000000000
392 -115.0000000000
403 -95.0000000000
473 -68.0000000000
678 -48.0000000000
795 -41.0000000000
821 -21.0000000000
1245 -15.0000000000
1601 -8.0000000000
1665 4.0000000000
1753 5.0000000000
2548 -24.0000000000
evaluations raw_y
1 -396.0000000000
3 -335.0000000000
12 -195.0000000000
129 -135.0000000000
246 -134.0000000000
389 -128.0000000000
490 -121.0000000000
620 -115.0000000000
675 -107.0000000000
694 -94.0000000000
754 -53.0000000000
969 -49.0000000000
989 -28.0000000000
1013 -22.0000000000
1166 -16.0000000000
1229 -9.0000000000
1285 2.0000000000
1529 4.0000000000
2548 -68.0000000000
evaluations raw_y
1 -349.0000000000
5 -316.0000000000
7 -227.0000000000
24 -208.0000000000
54 -201.0000000000
144 -195.0000000000
243 -188.0000000000
287 -134.0000000000
490 -121.0000000000
512 -120.0000000000
569 -114.0000000000
581 -9.0000000000
664 -8.0000000000
1602 -3.0000000000
1913 3.0000000000
2548 -61.0000000000
evaluations raw_y
1 -281.0000000000
9 -215.0000000000
22 -188.0000000000
56 -161.0000000000
208 -114.0000000000
340 -108.0000000000
362 -95.0000000000
456 -55.0000000000
576 -22.0000000000
773 -10.0000000000
864 -4.0000000000
1113 -3.0000000000
1154 4.0000000000
2293 5.0000000000
2548 -15.0000000000
evaluations raw_y
1 -369.0000000000
3 -349.0000000000
7 -336.0000000000
25 -322.0000000000
34 -248.0000000000
119 -235.0000000000
129 -228.0000000000
152 -215.0000000000
172 -188.0000000000
264 -175.0000000000
300 -174.0000000000
323 -161.0000000000
370 -134.0000000000
402 -108.0000000000
485 -101.0000000000
495 -82.0000000000
528 -81.0000000000
575 -68.0000000000
632 -61.0000000000
675 -48.0000000000
746 -43.0000000000
823 -42.0000000000
895 -36.0000000000
949 -16.0000000000
1095 -9.0000000000
1137 5.0000000000
2548 -29.0000000000
