evaluations raw_y
6 -262.0000000000
77 -255.0000000000
82 -248.0000000000
103 -221.0000000000
158 -208.0000000000
250 -201.0000000000
309 -128.0000000000
473 -101.0000000000
890 -67.0000000000
1104 -55.0000000000
1382 -41.0000000000
1683 -28.0000000000
1822 -9.0000000000
2120 -3.0000000000
2500 -95.0000000000
evaluations raw_y
1 -416.0000000000
4 -342.0000000000
5 -194.0000000000
74 -175.0000000000
404 -168.0000000000
449 -155.0000000000
603 -141.0000000000
801 -134.0000000000
835 -121.0000000000
955 -88.0000000000
1055 -40.0000000000
1521 -22.0000000000
2109 -16.0000000000
2500 -23.0000000000
evaluations raw_y
1 -275.0000000000
5 -261.0000000000
21 -181.0000000000
390 -121.0000000000
534 -114.0000000000
586 -75.0000000000
715 -55.0000000000
815 -49.0000000000
1004 -36.0000000000
1071 -29.0000000000
1631 -28.0000000000
1648 -22.0000000000
1768 -15.0000000000
2062 -9.0000000000
2500 -108.0000000000
evaluations raw_y
1 -443.0000000000
5 -322.0000000000
7 -207.0000000000
68 -174.0000000000
104 -153.0000000000
553 -122.0000000000
612 -121.0000000000
670 -94.0000000000
1078 -81.0000000000
1102 -62.0000000000
1342 -28.0000000000
1435 -22.0000000000
1629 -10.0000000000
2500 -61.0000000000
evaluations raw_y
1 -484.0000000000
2 -463.0000000000
3 -289.0000000000
12 -281.0000000000
17 -255.0000000000
29 -221.0000000000
33 -194.0000000000
175 -181.0000000000
357 -168.0000000000
404 -155.0000000000
611 -108.0000000000
1024 -75.0000000000
1202 -69.0000000000
1259 -55.0000000000
1371 -29.0000000000
1651 -21.0000000000
1889 -15.0000000000
2448 -10.0000000000
2500 -108.0000000000
evaluations raw_y
1 -289.0000000000
12 -248.0000000000
31 -216.0000000000
285 -175.0000000000
304 -149.0000000000
662 -47.0000000000
1143 -40.0000000000
1282 -9.0000000000
2500 -88.0000000000
evaluations raw_y
1 -470.0000000000
3 -349.0000000000
4 -329.0000000000
25 -242.0000000000
86 -174.0000000000
418 -155.0000000000
538 -154.0000000000
554 -68.0000000000
943 -61.0000000000
1174 -49.0000000000
1425 -42.0000000000
1551 -34.0000000000
1658 -29.0000000000
1688 -21.0000000000
1868 -16.0000000000
1890 -15.0000000000
2073 -9.0000000000
2161 -4.0000000000
2323 3.0000000000
2468 4.0000000000
2500 -42.0000000000
evaluations raw_y
1 -571.0000000000
2 -335.0000000000
7 -309.0000000000
8 -302.0000000000
22 -282.0000000000
26 -248.0000000000
130 -242.0000000000
176 -235.0000000000
228 -228.0000000000
315 -208.0000000000
412 -201.0000000000
461 -195.0000000000
484 -189.0000000000
532 -188.0000000000
621 -167.0000000000
630 -128.0000000000
742 -108.0000000000
1267 -95.0000000000
1322 -29.0000000000
2041 -28.0000000000
2202 -15.0000000000
2500 -115.0000000000
evaluations raw_y
1 -363.0000000000
4 -302.0000000000
7 -295.0000000000
10 -255.0000000000
53 -214.0000000000
101 -174.0000000000
277 -147.0000000000
512 -141.0000000000
525 -121.0000000000
712 -107.0000000000
713 -74.0000000000
1011 -67.0000000000
1125 -41.0000000000
1496 -28.0000000000
2005 -17.0000000000
2500 -82.0000000000
evaluations raw_y
1 -578.0000000000
2 -302.0000000000
3 -289.0000000000
6 -275.0000000000
40 -261.0000000000
58 -208.0000000000
250 -161.0000000000
451 -134.0000000000
718 -108.0000000000
857 -81.0000000000
1065 -62.0000000000
1103 -61.0000000000
1185 -48.0000000000
1339 -42.0000000000
1681 -35.0000000000
1708 -34.0000000000
2068 -29.0000000000
2120 -9.0000000000
2344 -8.0000000000
2500 -94.0000000000
evaluations raw_y
1 -544.0000000000
2 -437.0000000000
3 -396.0000000000
6 -369.0000000000
9 -322.0000000000
12 -308.0000000000
27 -268.0000000000
89 -174.0000000000
428 -155.0000000000
527 -154.0000000000
581 -142.0000000000
609 -135.0000000000
646 -114.0000000000
670 -95.0000000000
1021 -68.0000000000
1165 -62.0000000000
1202 -61.0000000000
1383 -55.0000000000
1453 -54.0000000000
1545 -48.0000000000
1566 -41.0000000000
1734 -27.0000000000
1811 -16.0000000000
1877 -14.0000000000
2439 -9.0000000000
2500 -154.0000000000
evaluations raw_y
1 -416.0000000000
4 -369.0000000000
8 -275.0000000000
13 -235.0000000000
162 -188.0000000000
288 -167.0000000000
434 -141.0000000000
532 -74.0000000000
770 -61.0000000000
782 -35.0000000000
1646 -21.0000000000
1934 -9.0000000000
2500 -94.0000000000
evaluations raw_y
1 -490.0000000000
2 -396.0000000000
3 -282.0000000000
8 -275.0000000000
16 -256.0000000000
40 -241.0000000000
65 -235.0000000000
144 -181.0000000000
310 -161.0000000000
494 -127.0000000000
619 -107.0000000000
817 -94.0000000000
911 -75.0000000000
1068 -68.0000000000
1092 -62.0000000000
1180 -55.0000000000
1280 -41.0000000000
1407 -29.0000000000
1610 -3.0000000000
2156 3.0000000000
2500 -80.0000000000
evaluations raw_y
1 -524.0000000000
2 -423.0000000000
4 -322.0000000000
17 -235.0000000000
34 -208.0000000000
157 -174.0000000000
280 -161.0000000000
316 -128.0000000000
654 -121.0000000000
799 -108.0000000000
847 -107.0000000000
986 -95.0000000000
1039 -67.0000000000
1280 -54.0000000000
1732 -22.0000000000
2014 -15.0000000000
2450 -11.0000000000
2500 -141.0000000000
