evaluations raw_y
3737 -3057.0000000000
3831 -3045.0000000000
3858 -3015.0000000000
3973 -2987.0000000000
4016 -2960.0000000000
4018 -2952.0000000000
4101 -2903.0000000000
4165 -2869.0000000000
4239 -2840.0000000000
4338 -2785.0000000000
4472 -2727.0000000000
4629 -2678.0000000000
4633 -2559.0000000000
4724 -2538.0000000000
4935 -2515.0000000000
4980 -2482.0000000000
5000 -2762.0000000000
evaluations raw_y
1 -31856.0000000000
4 -31828.0000000000
5 -31765.0000000000
6 -31723.0000000000
24 -31646.0000000000
35 -31583.0000000000
45 -31464.0000000000
114 -30784.0000000000
124 -30722.0000000000
126 -30141.0000000000
152 -29273.0000000000
166 -28846.0000000000
192 -27509.0000000000
265 -25591.0000000000
447 -25528.0000000000
450 -25059.0000000000
476 -23918.0000000000
532 -23092.0000000000
743 -21349.0000000000
903 -19346.0000000000
1007 -18829.0000000000
1122 -18261.0000000000
1207 -17853.0000000000
1221 -17338.0000000000
1301 -17050.0000000000
1318 -16804.0000000000
1323 -15636.0000000000
1493 -14901.0000000000
1558 -14845.0000000000
1629 -13074.0000000000
1779 -12502.0000000000
1782 -10658.0000000000
1802 -10637.0000000000
2009 -10286.0000000000
2114 -10230.0000000000
2128 -9824.0000000000
2161 -9694.0000000000
2209 -9551.0000000000
2217 -9187.0000000000
2230 -9110.0000000000
2241 -8859.0000000000
2314 -8408.0000000000
2342 -7803.0000000000
2419 -7401.0000000000
2514 -6668.0000000000
2521 -6191.0000000000
2622 -5639.0000000000
2665 -5413.0000000000
2674 -5267.0000000000
2756 -4903.0000000000
2804 -4803.0000000000
2827 -3761.0000000000
2991 -3754.0000000000
3008 -3515.0000000000
3024 -3446.0000000000
3156 -3378.0000000000
3221 -3377.0000000000
3250 -3180.0000000000
3353 -3146.0000000000
3401 -3004.0000000000
3506 -2990.0000000000
3537 -2743.0000000000
3704 -2537.0000000000
3929 -2497.0000000000
3944 -2216.0000000000
4215 -2125.0000000000
4227 -2020.0000000000
4339 -1966.0000000000
4435 -1945.0000000000
4475 -1770.0000000000
4511 -1749.0000000000
4704 -1728.0000000000
4718 -1593.0000000000
4838 -1572.0000000000
4859 -1553.0000000000
4863 -1525.0000000000
4907 -1475.0000000000
4956 -1449.0000000000
5000 -1777.0000000000
evaluations raw_y
1 -32122.0000000000
3 -32010.0000000000
4 -31765.0000000000
8 -31541.0000000000
108 -31191.0000000000
138 -30105.0000000000
146 -29545.0000000000
214 -29518.0000000000
252 -28936.0000000000
301 -28866.0000000000
316 -27948.0000000000
336 -27754.0000000000
403 -26947.0000000000
410 -26865.0000000000
429 -26424.0000000000
436 -25206.0000000000
619 -25185.0000000000
622 -23945.0000000000
676 -22761.0000000000
848 -22531.0000000000
852 -22012.0000000000
883 -21278.0000000000
892 -20711.0000000000
1014 -20452.0000000000
1074 -19940.0000000000
1085 -19493.0000000000
1087 -19329.0000000000
1131 -19122.0000000000
1161 -17638.0000000000
1220 -17512.0000000000
1235 -16226.0000000000
1306 -15129.0000000000
1318 -13178.0000000000
1413 -12878.0000000000
1578 -12293.0000000000
1678 -10788.0000000000
1828 -8784.0000000000
1917 -8554.0000000000
2014 -8386.0000000000
2024 -8320.0000000000
2042 -8267.0000000000
2069 -8258.0000000000
2107 -8155.0000000000
2114 -6990.0000000000
2307 -6737.0000000000
2333 -6551.0000000000
2401 -5680.0000000000
2418 -5271.0000000000
2513 -5106.0000000000
2652 -4893.0000000000
2692 -4763.0000000000
2729 -4711.0000000000
2754 -4553.0000000000
2775 -4326.0000000000
2869 -4006.0000000000
2912 -3855.0000000000
2950 -3712.0000000000
3004 -3649.0000000000
3025 -2804.0000000000
3176 -2707.0000000000
3302 -2571.0000000000
3431 -2403.0000000000
3513 -2320.0000000000
3518 -2129.0000000000
3548 -1914.0000000000
3633 -1822.0000000000
3778 -1801.0000000000
3801 -1575.0000000000
3891 -1509.0000000000
4059 -1397.0000000000
4083 -1313.0000000000
4191 -1190.0000000000
4284 -1163.0000000000
4286 -1027.0000000000
4366 -1020.0000000000
4490 -993.0000000000
4522 -989.0000000000
4590 -973.0000000000
4594 -915.0000000000
4595 -872.0000000000
4844 -854.0000000000
5000 -908.0000000000
