evaluations raw_y
1 -31800.0000000000
13 -31744.0000000000
14 -31541.0000000000
106 -31506.0000000000
110 -30602.0000000000
136 -29854.0000000000
154 -29447.0000000000
208 -29349.0000000000
260 -27115.0000000000
310 -26234.0000000000
331 -25661.0000000000
370 -24667.0000000000
491 -24191.0000000000
509 -22826.0000000000
646 -22510.0000000000
716 -22153.0000000000
759 -21755.0000000000
822 -20800.0000000000
901 -19365.0000000000
1054 -18912.0000000000
1104 -18268.0000000000
1131 -18163.0000000000
1141 -17604.0000000000
1166 -17498.0000000000
1201 -16574.0000000000
1306 -15011.0000000000
1329 -14956.0000000000
1455 -14865.0000000000
1512 -14483.0000000000
1557 -14366.0000000000
1570 -13752.0000000000
1673 -11708.0000000000
1835 -11687.0000000000
1848 -11205.0000000000
1853 -11036.0000000000
1918 -10727.0000000000
1994 -9881.0000000000
2006 -9839.0000000000
2062 -9519.0000000000
2215 -9301.0000000000
2217 -8993.0000000000
2225 -8939.0000000000
2254 -8604.0000000000
2332 -8468.0000000000
2399 -7950.0000000000
2449 -7762.0000000000
2503 -7688.0000000000
2521 -7439.0000000000
2610 -7117.0000000000
2624 -6984.0000000000
2702 -6549.0000000000
2712 -6452.0000000000
2804 -6438.0000000000
2935 -6220.0000000000
2975 -5960.0000000000
2985 -5476.0000000000
3026 -5454.0000000000
3072 -5441.0000000000
3107 -5426.0000000000
3154 -5162.0000000000
3171 -5072.0000000000
3187 -5000.0000000000
3287 -4126.0000000000
3373 -4119.0000000000
3426 -4064.0000000000
3435 -3679.0000000000
3530 -3677.0000000000
3586 -3665.0000000000
3628 -3566.0000000000
3640 -3377.0000000000
3659 -3327.0000000000
3742 -3321.0000000000
3761 -3074.0000000000
3809 -3042.0000000000
3935 -2957.0000000000
3937 -2587.0000000000
4175 -2546.0000000000
4203 -2126.0000000000
4314 -2055.0000000000
4360 -1748.0000000000
4453 -1609.0000000000
4514 -1504.0000000000
4549 -1468.0000000000
4606 -1433.0000000000
4614 -1384.0000000000
4631 -1377.0000000000
4671 -1197.0000000000
4710 -1174.0000000000
4718 -1055.0000000000
4789 -1041.0000000000
4832 -776.0000000000
4989 -637.0000000000
5000 -1393.0000000000
evaluations raw_y
1 -31807.0000000000
16 -31744.0000000000
33 -31667.0000000000
82 -31597.0000000000
112 -30735.0000000000
134 -30553.0000000000
164 -29092.0000000000
211 -29015.0000000000
220 -28726.0000000000
297 -27888.0000000000
327 -27769.0000000000
331 -27104.0000000000
350 -26898.0000000000
386 -26772.0000000000
425 -26121.0000000000
563 -24940.0000000000
634 -23849.0000000000
755 -23091.0000000000
834 -22867.0000000000
864 -22743.0000000000
904 -22490.0000000000
912 -22476.0000000000
914 -19801.0000000000
1009 -19613.0000000000
1087 -19494.0000000000
1112 -19088.0000000000
1194 -18800.0000000000
1206 -18653.0000000000
1222 -16799.0000000000
1230 -16505.0000000000
1325 -15497.0000000000
1416 -15420.0000000000
1434 -14587.0000000000
1491 -12984.0000000000
1586 -12928.0000000000
1662 -12431.0000000000
1712 -12347.0000000000
1715 -11759.0000000000
1814 -11752.0000000000
1840 -11626.0000000000
1846 -11060.0000000000
1909 -9618.0000000000
1936 -9477.0000000000
1992 -7938.0000000000
2103 -7454.0000000000
2207 -7245.0000000000
2249 -6691.0000000000
2346 -6684.0000000000
2347 -6390.0000000000
2416 -6208.0000000000
2423 -5746.0000000000
2488 -5480.0000000000
2510 -5269.0000000000
2527 -4753.0000000000
2685 -4745.0000000000
2724 -4424.0000000000
2826 -4115.0000000000
2916 -3990.0000000000
2925 -3772.0000000000
2945 -3486.0000000000
2961 -2856.0000000000
3309 -2737.0000000000
3313 -2702.0000000000
3350 -2688.0000000000
3542 -2520.0000000000
3555 -2450.0000000000
3610 -2401.0000000000
3677 -2303.0000000000
3795 -2275.0000000000
3896 -2254.0000000000
3925 -2253.0000000000
3930 -2247.0000000000
3935 -2219.0000000000
3957 -2142.0000000000
4041 -1834.0000000000
4133 -1715.0000000000
4209 -1582.0000000000
4279 -1484.0000000000
4329 -1428.0000000000
4357 -1323.0000000000
4553 -1274.0000000000
4622 -1246.0000000000
4699 -1204.0000000000
4705 -1092.0000000000
4729 -1043.0000000000
4798 -1022.0000000000
4829 -903.0000000000
4845 -749.0000000000
4851 -693.0000000000
4999 -581.0000000000
5000 -1036.0000000000
evaluations raw_y
1 -32206.0000000000
2 -32150.0000000000
3 -31884.0000000000
8 -31646.0000000000
63 -31457.0000000000
108 -31205.0000000000
110 -30883.0000000000
140 -30393.0000000000
144 -29546.0000000000
229 -29098.0000000000
258 -27389.0000000000
340 -27165.0000000000
368 -27053.0000000000
414 -26409.0000000000
452 -25597.0000000000
461 -21363.0000000000
557 -21293.0000000000
603 -21272.0000000000
609 -20145.0000000000
749 -19654.0000000000
805 -19606.0000000000
834 -19507.0000000000
835 -17050.0000000000
920 -16896.0000000000
1051 -16469.0000000000
1085 -16008.0000000000
1116 -15337.0000000000
1128 -15244.0000000000
1142 -14957.0000000000
1233 -14529.0000000000
1273 -13929.0000000000
1310 -13873.0000000000
1329 -13220.0000000000
1386 -10996.0000000000
1547 -9421.0000000000
1651 -9169.0000000000
1673 -8672.0000000000
1809 -8406.0000000000
1812 -7272.0000000000
1817 -7181.0000000000
1905 -6768.0000000000
1929 -6257.0000000000
2010 -6089.0000000000
2033 -5836.0000000000
2067 -5767.0000000000
2101 -5488.0000000000
2125 -5277.0000000000
2155 -4969.0000000000
2174 -4857.0000000000
2205 -4473.0000000000
2307 -4459.0000000000
2310 -3870.0000000000
2338 -3681.0000000000
2406 -3667.0000000000
2441 -3505.0000000000
2476 -3247.0000000000
2554 -3002.0000000000
2650 -2065.0000000000
2734 -2030.0000000000
2846 -1932.0000000000
2851 -1610.0000000000
2975 -1547.0000000000
3061 -1512.0000000000
3199 -1372.0000000000
3260 -1232.0000000000
3272 -1106.0000000000
3376 -1092.0000000000
3424 -1085.0000000000
3429 -1064.0000000000
3509 -1050.0000000000
3538 -1008.0000000000
3562 -994.0000000000
3579 -917.0000000000
3610 -882.0000000000
3671 -644.0000000000
3775 -588.0000000000
3851 -581.0000000000
3861 -574.0000000000
3917 -546.0000000000
3939 -441.0000000000
4001 -308.0000000000
4115 -294.0000000000
4141 -245.0000000000
4202 -238.0000000000
4263 -182.0000000000
4306 -119.0000000000
4358 -56.0000000000
4484 -42.0000000000
4583 0.0000000000
5000 0.0000000000
evaluations raw_y
1 -32108.0000000000
2 -32024.0000000000
3 -31870.0000000000
9 -31716.0000000000
74 -31485.0000000000
132 -28243.0000000000
247 -27299.0000000000
255 -26997.0000000000
272 -25352.0000000000
371 -24379.0000000000
621 -24358.0000000000
625 -24315.0000000000
643 -24071.0000000000
653 -23952.0000000000
670 -23951.0000000000
714 -23565.0000000000
735 -22482.0000000000
859 -21713.0000000000
937 -21279.0000000000
955 -19357.0000000000
1098 -18797.0000000000
1184 -18563.0000000000
1213 -17982.0000000000
1214 -16785.0000000000
1240 -16737.0000000000
1341 -16265.0000000000
1461 -13953.0000000000
1609 -13932.0000000000
1617 -13792.0000000000
1703 -13543.0000000000
1720 -12397.0000000000
1728 -12077.0000000000
1805 -10958.0000000000
1911 -10936.0000000000
1928 -10903.0000000000
1948 -8253.0000000000
2026 -7582.0000000000
2090 -7254.0000000000
2190 -6855.0000000000
2261 -6848.0000000000
2275 -6629.0000000000
2291 -6463.0000000000
2317 -6195.0000000000
2336 -5476.0000000000
2341 -3503.0000000000
2506 -3369.0000000000
2514 -3003.0000000000
2690 -2912.0000000000
2764 -2808.0000000000
2814 -2756.0000000000
2830 -2220.0000000000
2834 -2114.0000000000
2918 -2055.0000000000
2964 -1820.0000000000
3018 -1606.0000000000
3051 -889.0000000000
3135 -711.0000000000
3148 -602.0000000000
3206 -574.0000000000
3215 -532.0000000000
3273 -327.0000000000
3347 -314.0000000000
3401 -160.0000000000
3517 -139.0000000000
3613 -48.0000000000
3851 -43.0000000000
3866 -10.0000000000
4006 3.0000000000
4246 4.0000000000
5000 3.0000000000
evaluations raw_y
1 -32290.0000000000
2 -32192.0000000000
4 -32024.0000000000
5 -31618.0000000000
15 -31597.0000000000
108 -30596.0000000000
112 -28908.0000000000
208 -27733.0000000000
340 -27311.0000000000
390 -27080.0000000000
411 -26388.0000000000
454 -26038.0000000000
558 -25771.0000000000
608 -24447.0000000000
661 -24434.0000000000
696 -23126.0000000000
705 -22966.0000000000
731 -22494.0000000000
857 -21403.0000000000
860 -20551.0000000000
1004 -20286.0000000000
1030 -17156.0000000000
1177 -17114.0000000000
1238 -14314.0000000000
1256 -13094.0000000000
1320 -13003.0000000000
1471 -12968.0000000000
1473 -12933.0000000000
1476 -12667.0000000000
1520 -11308.0000000000
1646 -10446.0000000000
1701 -10434.0000000000
1724 -10369.0000000000
1751 -9727.0000000000
1802 -9417.0000000000
1848 -8941.0000000000
1891 -8879.0000000000
1959 -8406.0000000000
1999 -8235.0000000000
2010 -7907.0000000000
2033 -6945.0000000000
2081 -6840.0000000000
2108 -6484.0000000000
2157 -6382.0000000000
2186 -6183.0000000000
2211 -6076.0000000000
2212 -5442.0000000000
2221 -5397.0000000000
2274 -5299.0000000000
2280 -5245.0000000000
2290 -3572.0000000000
2415 -2488.0000000000
2631 -2474.0000000000
2699 -2423.0000000000
2753 -2066.0000000000
2835 -2026.0000000000
2855 -1899.0000000000
2985 -1862.0000000000
3011 -1638.0000000000
3196 -1624.0000000000
3410 -1617.0000000000
3508 -1609.0000000000
3516 -1434.0000000000
3616 -1294.0000000000
3743 -1271.0000000000
3805 -1137.0000000000
4021 -1108.0000000000
4032 -1038.0000000000
4140 -1030.0000000000
4142 -988.0000000000
4231 -791.0000000000
4382 -784.0000000000
4417 -688.0000000000
4535 -681.0000000000
4539 -668.0000000000
4543 -591.0000000000
4713 -563.0000000000
4726 -534.0000000000
4788 -498.0000000000
4815 -464.0000000000
4848 -457.0000000000
4914 -393.0000000000
4987 -359.0000000000
5000 -527.0000000000
evaluations raw_y
1 -32087.0000000000
2 -31464.0000000000
102 -29461.0000000000
126 -28601.0000000000
239 -26927.0000000000
337 -25450.0000000000
398 -25213.0000000000
521 -24169.0000000000
554 -24016.0000000000
640 -22887.0000000000
702 -22013.0000000000
712 -21846.0000000000
774 -19903.0000000000
808 -17313.0000000000
1015 -17229.0000000000
1102 -16396.0000000000
1106 -14928.0000000000
1225 -14893.0000000000
1232 -14589.0000000000
1300 -14145.0000000000
1332 -13532.0000000000
1376 -12887.0000000000
1442 -10797.0000000000
1540 -9196.0000000000
1638 -7238.0000000000
1706 -7203.0000000000
1769 -7021.0000000000
1835 -6986.0000000000
1902 -6338.0000000000
1941 -5208.0000000000
2006 -4865.0000000000
2125 -3607.0000000000
2232 -3537.0000000000
2266 -3369.0000000000
2417 -3299.0000000000
2450 -3220.0000000000
2513 -2598.0000000000
2658 -2422.0000000000
2718 -2207.0000000000
2721 -2187.0000000000
2738 -2144.0000000000
2776 -2110.0000000000
2809 -2050.0000000000
2812 -1809.0000000000
2815 -1694.0000000000
2975 -1680.0000000000
3012 -1522.0000000000
3022 -1258.0000000000
3073 -1139.0000000000
3112 -1104.0000000000
3119 -919.0000000000
3192 -830.0000000000
3215 -816.0000000000
3290 -776.0000000000
3303 -577.0000000000
3363 -532.0000000000
3433 -347.0000000000
3678 -289.0000000000
3721 -276.0000000000
3738 -239.0000000000
3766 -231.0000000000
3833 -180.0000000000
3848 -172.0000000000
3928 -136.0000000000
