evaluations raw_y
11 8.6855936640
12 5.9075660595
16 4.3052723899
71 3.5890326444
77 2.7162215627
111 2.4307085550
114 1.5022852000
127 0.8527800300
136 0.8201823564
213 0.4803503611
242 0.4351595514
311 0.2583479888
322 0.1836288228
428 0.0598654686
465 0.0323132530
532 0.0116665628
650 0.0100586084
683 0.0060112314
716 0.0041708582
717 0.0038070867
728 0.0010579914
824 0.0007714734
933 0.0003880338
958 0.0003874575
981 0.0003872263
1008 0.0003768378
1049 0.0001517681
1115 0.0001166061
1127 0.0000869195
1173 0.0000685968
1243 0.0000597518
1247 0.0000410415
1279 0.0000194127
1340 0.0000139841
1420 0.0000097653
1478 0.0000090027
1506 0.0000053081
1615 0.0000040922
1619 0.0000026174
1658 0.0000022378
1718 0.0000011638
1753 0.0000008003
1780 0.0000007907
1794 0.0000006235
1812 0.0000005206
1813 0.0000004109
1815 0.0000002258
1859 0.0000001959
1899 0.0000001512
1993 0.0000000996
2016 0.0000000751
2025 0.0000000560
2070 0.0000000518
2109 0.0000000472
2122 0.0000000329
2124 0.0000000258
2132 0.0000000254
2142 0.0000000126
2211 0.0000000117
2212 0.0000000026
2325 0.0000000020
2419 0.0000000012
2449 0.0000000006
2451 0.0000000004
2541 0.0000000001
2725 0.0000000000
50000 0.0000000000
evaluations raw_y
1 38.2364936360
2 29.8118338641
6 22.4201288320
12 6.7226613077
17 6.6467077486
30 4.4271898995
112 3.5545104061
127 2.5153942088
137 1.7191154377
192 1.1645452485
213 0.4382938858
272 0.2732755494
321 0.0377759978
454 0.0131654591
514 0.0108987441
553 0.0105643159
617 0.0080299611
626 0.0068519744
628 0.0049086405
629 0.0048028000
711 0.0042839187
720 0.0027269757
734 0.0025409400
736 0.0012655043
813 0.0011062223
828 0.0008927203
832 0.0004650911
912 0.0003337101
928 0.0003016596
939 0.0002264284
1049 0.0001416718
1068 0.0001265735
1083 0.0000775672
1117 0.0000315991
1142 0.0000189267
1225 0.0000181713
1232 0.0000057569
1311 0.0000054276
1372 0.0000050541
1417 0.0000025297
1439 0.0000012103
1477 0.0000005898
1545 0.0000004291
1579 0.0000002002
1619 0.0000001174
1686 0.0000001125
1694 0.0000000271
1831 0.0000000211
1833 0.0000000152
1894 0.0000000087
1897 0.0000000062
1912 0.0000000059
1941 0.0000000029
1975 0.0000000021
2055 0.0000000014
2112 0.0000000009
2146 0.0000000003
2212 0.0000000001
2421 0.0000000000
50000 0.0000000000
evaluations raw_y
1 32.9927239487
4 26.9701102088
7 4.7586019471
15 2.8194110001
120 2.4400779455
129 0.7483598482
215 0.5283088480
244 0.2494292953
384 0.1430519484
416 0.1331919421
430 0.1306480141
431 0.0881134309
445 0.0620528407
524 0.0583816945
550 0.0531715238
551 0.0038064706
560 0.0032649836
742 0.0026263064
746 0.0021197813
810 0.0015954257
899 0.0013865953
945 0.0009128252
1002 0.0005630421
1020 0.0002783043
1111 0.0002461069
1143 0.0001951322
1146 0.0001934421
1166 0.0000937767
1230 0.0000802353
1235 0.0000750427
1242 0.0000619162
1252 0.0000295250
1307 0.0000217842
1311 0.0000095837
1314 0.0000070290
1401 0.0000069795
1416 0.0000058586
1419 0.0000025737
1501 0.0000022701
1524 0.0000017900
1528 0.0000009722
1622 0.0000007180
1696 0.0000006621
1768 0.0000005688
1812 0.0000003669
1914 0.0000003131
1921 0.0000003038
1948 0.0000002044
2041 0.0000001642
2118 0.0000001420
2126 0.0000001261
2133 0.0000001086
2226 0.0000000828
2242 0.0000000612
2260 0.0000000292
2321 0.0000000220
2428 0.0000000168
2515 0.0000000138
2517 0.0000000084
2547 0.0000000073
2557 0.0000000040
2643 0.0000000035
2648 0.0000000016
2715 0.0000000010
2719 0.0000000006
2841 0.0000000004
2912 0.0000000003
3015 0.0000000002
3026 0.0000000001
50000 0.0000000000
evaluations raw_y
1 41.4007870056
2 18.5354097504
13 10.9829327070
17 8.4075786597
28 7.1030302446
33 1.8103467716
113 1.7522103671
119 1.4875358966
143 1.0366870796
227 1.0095117728
228 0.7741040216
243 0.6858992572
293 0.6612362137
315 0.3394576060
386 0.2620799776
398 0.1881376610
469 0.1843878108
489 0.0982250561
512 0.0816893145
555 0.0580944319
564 0.0291795440
659 0.0242943129
718 0.0116174118
720 0.0023712970
830 0.0012739380
913 0.0009642296
958 0.0005270354
1036 0.0004862767
1047 0.0004507842
1049 0.0003917808
1060 0.0003660432
1147 0.0000657887
1154 0.0000654787
1242 0.0000377478
1285 0.0000249863
1319 0.0000239620
1328 0.0000071055
1353 0.0000051258
1413 0.0000021907
1576 0.0000017311
1613 0.0000013168
1616 0.0000006187
1662 0.0000001774
1750 0.0000001468
1822 0.0000001029
1871 0.0000001018
1897 0.0000000355
2015 0.0000000217
2027 0.0000000184
2089 0.0000000162
2111 0.0000000113
2124 0.0000000091
2215 0.0000000039
2218 0.0000000025
2234 0.0000000024
2317 0.0000000019
2369 0.0000000009
2386 0.0000000004
2486 0.0000000002
2582 0.0000000000
50000 0.0000000000
evaluations raw_y
1 50.9471795048
2 45.3337511690
3 19.9657471252
11 15.8260310574
14 11.9570536283
16 2.8068907321
26 1.2977336894
84 0.9955759159
133 0.8328774011
169 0.5446406011
253 0.3284971408
259 0.1461496526
263 0.0688141529
316 0.0099151671
551 0.0082818778
617 0.0071405036
648 0.0046609149
657 0.0041453843
709 0.0022063579
735 0.0005382017
773 0.0002171456
859 0.0001921005
985 0.0001110938
1114 0.0000383287
1153 0.0000303649
1333 0.0000139720
1353 0.0000122860
1376 0.0000119023
1385 0.0000073803
1436 0.0000040548
1512 0.0000039345
1527 0.0000032709
1531 0.0000025450
1537 0.0000019117
1562 0.0000012327
1611 0.0000012316
1625 0.0000002934
1712 0.0000002166
1713 0.0000001569
1818 0.0000001225
1826 0.0000000909
1834 0.0000000884
1870 0.0000000445
1878 0.0000000267
1963 0.0000000170
2013 0.0000000069
2078 0.0000000031
2113 0.0000000024
2114 0.0000000013
2264 0.0000000010
2289 0.0000000005
2314 0.0000000004
2380 0.0000000002
2512 0.0000000001
18410 0.0000000000
